,time (ns),deg test,FPA manual (deg),FPA prop (deg),absolute error (deg),RHEE manual x-,RHEE manual y-,RHEE proprio x-,RHEE proprio y-,RTOE manual x-,RTOE manual y-,RTOE proprio x-,RTOE proprio y-
0,1718869520369053300,-5,-7.788568872857577,-8.914638810399072,1.1260699375414953,149.77663585373352,311.4891055099119,150.0265338085017,312.25055794201205,-77.32783182600916,280.4258218953282,-76.94174098649259,276.64886084127306
1,1718869534077065100,10,6.808760464454184,2.1009126898218726,4.707847774632311,150.69530754819212,310.3604672558757,150.57421201987347,310.9433207931269,-77.1572576026033,337.5655751337388,-78.70095362402142,319.35411660161583
2,1718869546835007800,-10,-13.084698926746977,-13.838785222511268,0.7540862957642904,149.72512805316308,312.1757701088223,149.69119216454945,312.3548302861056,-74.13137333544272,260.14574564978227,-73.50737716948035,257.37177161860205
3,1718869562304837300,-15,-18.1835080517758,-20.324378239377914,2.140870187602115,149.33320527798764,312.3657232024574,149.13217932874107,312.9119707384352,-69.07686266308586,240.62580274702663,-66.22979030758486,233.14297197797865
4,1718869574233687700,5,2.2046786261184255,-0.6973026576052184,2.901981283723644,150.36785006520597,310.35753354442204,150.61701874990987,311.06763845966736,-79.03579376979604,319.1890928138504,-79.29793673655693,308.26938304598957
5,1718869586207377700,15,12.374187684725333,9.76537606928499,2.6088116154403433,150.93027836782557,309.3785703088956,150.8736625176243,309.73224426516856,-73.39412711235403,358.5935544237632,-75.47188812064445,348.6880623459863
6,1718869599054987300,15,12.003581785054147,10.379023279444787,1.6245585056093592,150.81966240253104,309.3387947970945,150.83574897054507,309.6187457231612,-73.88734930030117,357.1164267661394,-75.07987358832946,350.9965304771039
7,1718869612153073200,-15,-17.204536992327903,-15.206729540989231,1.9978074513386712,149.46560102257735,312.17666486663325,149.59979388679065,312.31267063588353,-70.26316168313764,244.14018371293454,-72.52346654990912,251.93510077845306
8,1718869624969364100,10,6.564988840546855,2.114525778592841,4.450463061954014,150.5088015801831,309.7983780198547,150.3438539446485,310.3071123264991,-77.57204757652065,336.0470057214937,-79.1914932710042,318.78206262075724
9,1718869636145155900,-5,-7.219598734813147,-9.34875978355321,2.1291610487400625,149.88137948356004,311.09687281492535,149.7588217188786,311.52196970245853,-78.08693712466157,282.21854976241985,-77.14331711480075,274.1670157028841
10,1718869646742797100,5,2.6998478390678247,-0.10800828302928131,2.807856122097106,150.32693468653105,310.2033242828438,150.47497444804813,310.8322908822103,-79.01452640116645,321.01818261921653,-79.69810093491411,310.3983910674032
11,1718869658540807200,-10,-12.724609022558404,-12.682769258481782,0.04183976407662193,149.75617434230142,312.0112410559521,149.74359777405263,312.2040215729237,-74.82596835691686,261.2981006794644,-74.8633432441846,261.65763376358206
12,1718869670015122900,10,7.377165169205383,6.644637614654045,0.7325275545513374,150.5587859900397,309.76362013986164,150.53342575535567,309.9609611074565,-77.22027566422216,339.25464880937034,-77.63315915925284,336.5408902150998
13,1718869681736662900,-5,-7.8168444652289715,-8.443315428556527,0.6264709633275558,149.78815577629763,311.19988873572,150.0452052588083,311.6707909810853,-77.89786407819828,279.9425871229671,-77.74877690463283,277.85711586828836
14,1718869693019161800,15,12.825078795828125,12.721200025940888,0.10387876988723654,150.81117219628487,309.32321807907465,150.84205780651357,309.41084752561693,-73.25240191980909,360.3323600593349,-73.33620094642309,360.0187682826837
15,1718869705632780600,-15,-17.51825244309419,-19.208232949313548,1.6899805062193565,149.32716842232404,312.4455058529513,149.0317934938679,313.1490570298757,-70.17791355166183,243.158933297375,-68.37395032307279,237.40533731861913
16,1718869716583362700,5,2.8996804974480144,0.9297249209044545,1.96995557654356,150.14436826566458,310.120666420258,150.07846469668038,310.2602481539156,-78.89424252235392,321.7219814300707,-79.36478240509689,313.98369569941354
17,1718869728792906800,-10,-12.427111455209952,-10.788404419422454,1.6387070357874975,149.6963971841035,311.86322377340156,149.54905168221768,311.6593391540021,-74.95548574319726,262.3588519360203,-76.25303574057823,268.6326464615858
