timestamp_ms,timestamp_iso,eda,prv,pulse-rate,sleep-detection,step-counts,missing_data
1712793600000,2024-04-11T00:00:00Z,,,,,,device_not_recording
1712793660000,2024-04-11T00:01:00Z,,,,,,device_not_recording
1712793720000,2024-04-11T00:02:00Z,,,,,,device_not_recording
1712793780000,2024-04-11T00:03:00Z,,,,,,device_not_recording
1712793840000,2024-04-11T00:04:00Z,,,,,,device_not_recording
1712793900000,2024-04-11T00:05:00Z,,,,,,device_not_recording
1712793960000,2024-04-11T00:06:00Z,,,,,,device_not_recording
1712794020000,2024-04-11T00:07:00Z,,,,,,device_not_recording
1712794080000,2024-04-11T00:08:00Z,,,,,,device_not_recording
1712794140000,2024-04-11T00:09:00Z,,,,,,device_not_recording
1712794200000,2024-04-11T00:10:00Z,,,,,,device_not_recording
1712794260000,2024-04-11T00:11:00Z,,,,,,device_not_recording
1712794320000,2024-04-11T00:12:00Z,,,,,,device_not_recording
1712794380000,2024-04-11T00:13:00Z,,,,,,device_not_recording
1712794440000,2024-04-11T00:14:00Z,,,,,,device_not_recording
1712794500000,2024-04-11T00:15:00Z,,,,,,device_not_recording
1712794560000,2024-04-11T00:16:00Z,,,,,,device_not_recording
1712794620000,2024-04-11T00:17:00Z,,,,,,device_not_recording
1712794680000,2024-04-11T00:18:00Z,,,,,,device_not_recording
1712794740000,2024-04-11T00:19:00Z,,,,,,device_not_recording
1712794800000,2024-04-11T00:20:00Z,,,,,,device_not_recording
1712794860000,2024-04-11T00:21:00Z,,,,,,device_not_recording
1712794920000,2024-04-11T00:22:00Z,,,,,,device_not_recording
1712794980000,2024-04-11T00:23:00Z,,,,,,device_not_recording
1712795040000,2024-04-11T00:24:00Z,,,,,,device_not_recording
1712795100000,2024-04-11T00:25:00Z,,,,,,device_not_recording
1712795160000,2024-04-11T00:26:00Z,,,,,,device_not_recording
1712795220000,2024-04-11T00:27:00Z,,,,,,device_not_recording
1712795280000,2024-04-11T00:28:00Z,,,,,,device_not_recording
1712795340000,2024-04-11T00:29:00Z,,,,,,device_not_recording
1712795400000,2024-04-11T00:30:00Z,,,,,,device_not_recording
1712795460000,2024-04-11T00:31:00Z,,,,,,device_not_recording
1712795520000,2024-04-11T00:32:00Z,,,,,,device_not_recording
1712795580000,2024-04-11T00:33:00Z,,,,,,device_not_recording
1712795640000,2024-04-11T00:34:00Z,,,,,,device_not_recording
1712795700000,2024-04-11T00:35:00Z,,,,,,device_not_recording
1712795760000,2024-04-11T00:36:00Z,,,,,,device_not_recording
1712795820000,2024-04-11T00:37:00Z,,,,,,device_not_recording
1712795880000,2024-04-11T00:38:00Z,,,,,,device_not_recording
1712795940000,2024-04-11T00:39:00Z,,,,,,device_not_recording
1712796000000,2024-04-11T00:40:00Z,,,,,,device_not_recording
1712796060000,2024-04-11T00:41:00Z,,,,,,device_not_recording
1712796120000,2024-04-11T00:42:00Z,,,,,,device_not_recording
1712796180000,2024-04-11T00:43:00Z,,,,,,device_not_recording
1712796240000,2024-04-11T00:44:00Z,,,,,,device_not_recording
1712796300000,2024-04-11T00:45:00Z,,,,,,device_not_recording
1712796360000,2024-04-11T00:46:00Z,,,,,,device_not_recording
