Trajectories
100
,,s07:LKNM,,,s07:RKNM,,,s07:LMED,,,s07:RMED,,,s07:LASI,,,s07:RASI,,,s07:LPSI,,,s07:RPSI,,,s07:LTHI,,,s07:LKNE,,,s07:LTIB,,,s07:LANK,,,s07:LHEE,,,s07:LTOE,,,s07:RTHI,,,s07:RKNE,,,s07:RTIB,,,s07:RANK,,,s07:RHEE,,,s07:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0,-462.279816,216.979462,493.038696,-464.930573,364.335449,479.739075,-435.754211,179.784988,122.488632,-431.332336,415.848724,122.849030,-542.522034,160.761322,972.370361,-535.907837,412.305298,975.564392,-351.952393,238.122665,982.589905,-350.342499,338.353302,979.720703,-499.654205,86.301964,740.365601,-465.675293,101.277092,514.170044,-431.484344,73.723175,394.073853,-415.821014,96.379387,108.330734,-347.213623,138.459839,79.694580,-592.319458,117.871964,81.469574,-462.715302,485.307556,709.346313,-457.755432,477.261932,508.743469,-426.941711,512.590393,365.932343,-410.299774,498.833008,113.138489,-346.446960,445.635468,84.736702,-586.736877,479.514618,86.128830
11,0,-462.210297,217.056702,493.016937,-464.928528,364.349884,479.740936,-435.979095,179.553223,122.515701,-431.352661,415.851868,122.858864,-542.563110,160.799606,972.375977,-536.015198,412.333252,975.574951,-352.026062,238.213043,982.580017,-350.432037,338.464050,979.729553,-499.653503,86.363022,740.346130,-465.603516,101.330887,514.170349,-431.420441,73.744583,394.090546,-415.802765,96.369789,108.339104,-347.248322,138.470749,79.690628,-592.320435,117.867867,81.468498,-462.767670,485.359344,709.338623,-457.767365,477.343842,508.753967,-426.950684,512.609863,365.913330,-410.296906,498.833923,113.122650,-346.442322,445.632812,84.730629,-586.726868,479.509064,86.121666
12,0,-462.146210,217.068954,493.016052,-464.919769,364.390900,479.742096,-435.979126,179.544144,122.524872,-431.329376,415.853210,122.850159,-542.617432,160.856140,972.357117,-536.074951,412.417206,975.532471,-352.081757,238.297867,982.593262,-350.512817,338.565125,979.721436,-499.631775,86.414177,740.353333,-465.517914,101.376854,514.175232,-431.327057,73.778702,394.100983,-415.808990,96.373375,108.345345,-347.281128,138.466339,79.692818,-592.317444,117.866173,81.455223,-462.825592,485.404327,709.334106,-457.749237,477.480408,508.749603,-426.925568,512.636963,365.897003,-410.310028,498.844910,113.124008,-346.446808,445.641907,84.726936,-586.738403,479.512329,86.122276
13,0,-462.086914,217.141602,493.015320,-464.877533,364.417755,479.763885,-435.977722,179.549927,122.515724,-431.322327,415.848755,122.845383,-542.668396,160.899307,972.345703,-536.166870,412.464447,975.506714,-352.153809,238.411102,982.572937,-350.646484,338.677063,979.709778,-499.623993,86.482567,740.334900,-465.407654,101.433678,514.174561,-431.237793,73.826607,394.109253,-415.802582,96.385399,108.339226,-347.279633,138.474762,79.695862,-592.313477,117.865837,81.474144,-462.920135,485.442474,709.318604,-457.779602,477.420715,508.774353,-426.926544,512.645081,365.886627,-410.300812,498.847137,113.120560,-346.434509,445.654236,84.719025,-586.735046,479.502960,86.118423
14,0,-461.988464,217.177689,493.020966,-464.881775,364.450439,479.754242,-435.970551,179.560242,122.525543,-431.296356,415.855255,122.855545,-542.716248,160.945663,972.354004,-536.245239,412.523102,975.502563,-352.220490,238.493454,982.570312,-350.779419,338.776672,979.694702,-499.599426,86.529526,740.327332,-465.320923,101.492455,514.180481,-431.136169,73.864494,394.143341,-415.794830,96.379547,108.349640,-347.223267,138.459778,79.711967,-592.325012,117.862495,81.476837,-462.997620,485.498657,709.314392,-457.812347,477.191833,508.637299,-426.914337,512.651062,365.883606,-410.294373,498.840576,113.120514,-346.425659,445.647278,84.721550,-586.737244,479.501373,86.137039
15,0,-461.900574,217.230118,492.996185,-464.846954,364.465637,479.750458,-435.983002,179.567368,122.518906,-431.315002,415.848877,122.838242,-542.743408,160.998611,972.307922,-536.312683,412.589233,975.475342,-352.272858,238.598755,982.545959,-350.866364,338.867645,979.680237,-499.592499,86.571434,740.325439,-465.231476,101.536003,514.173218,-431.024780,73.900337,394.154358,-415.782867,96.382240,108.355392,-347.284424,138.478500,79.692093,-592.322754,117.862549,81.465805,-463.071533,485.547729,709.299011,-457.771912,477.683533,508.765625,-426.938568,512.744568,365.874115,-410.292023,498.859344,113.101532,-346.410767,445.639679,84.717995,-586.736023,479.517578,86.122459
16,0,-461.805420,217.255676,493.004120,-464.808380,364.484344,479.781647,-435.980988,179.571793,122.524872,-431.307892,415.852417,122.859665,-542.820435,161.038269,972.300903,-536.414368,412.639923,975.491455,-352.350281,238.670288,982.538025,-350.999451,338.968719,979.661316,-499.575195,86.625656,740.331787,-465.131439,101.580467,514.194397,-430.930573,73.945908,394.174042,-415.800568,96.390678,108.372017,-347.265533,138.489594,79.712433,-592.317688,117.874123,81.456161,-463.146332,485.596344,709.305603,-457.818451,477.374359,508.663727,-426.886658,512.691223,365.872589,-410.293640,498.862000,113.098145,-346.401398,445.644775,84.722183,-586.735962,479.518738,86.118721
17,0,-461.716370,217.309189,493.025940,-464.812500,364.491760,479.772491,-435.979095,179.578934,122.532204,-431.297180,415.864075,122.863159,-542.856323,161.082230,972.300476,-536.500488,412.690247,975.484741,-352.448242,238.780029,982.513550,-351.107605,339.054504,979.655945,-499.560822,86.677521,740.316772,-465.037842,101.612885,514.200012,-430.828461,73.967674,394.179810,-415.780975,96.389076,108.363831,-347.288269,138.489792,79.709137,-592.312744,117.868103,81.470078,-463.220398,485.659393,709.286621,-457.787994,477.620667,508.815063,-426.877625,512.731750,365.865692,-410.294189,498.853699,113.106270,-346.405029,445.648102,84.720360,-586.723816,479.519501,86.122673
18,0,-461.621674,217.334137,493.004211,-464.815430,364.557159,479.789734,-435.797546,179.764618,122.495872,-431.314362,415.871155,122.834694,-542.931763,161.128326,972.288269,-536.596619,412.737030,975.471619,-352.494873,238.853455,982.510620,-351.194580,339.142395,979.651855,-499.567596,86.729515,740.284119,-464.926147,101.672646,514.194519,-430.718872,73.998993,394.191071,-415.773224,96.416077,108.359146,-347.284119,138.485672,79.706261,-592.320679,117.862923,81.466255,-463.298004,485.692688,709.284912,-457.845154,477.435638,508.694000,-426.883911,512.737610,365.867401,-410.294495,498.869507,113.104156,-346.387054,445.643738,84.710373,-586.719604,479.516327,86.121201
19,0,-461.533203,217.374954,493.008148,-464.810516,364.575745,479.790955,-435.999542,179.570694,122.537827,-431.328125,415.873779,122.845306,-542.951904,161.166611,972.268372,-536.667908,412.766113,975.460449,-352.552246,238.925385,982.507812,-351.307343,339.210724,979.651917,-499.551605,86.760338,740.271179,-464.839294,101.671455,514.208557,-430.629639,74.014458,394.208710,-415.772339,96.407295,108.364136,-347.281128,138.493057,79.717285,-592.321716,117.862259,81.464417,-463.356628,485.752380,709.287354,-457.816772,477.804047,508.785370,-426.924805,512.820862,365.857269,-410.293091,498.864960,113.095444,-346.394318,445.645874,84.717110,-586.738220,479.515533,86.117073
20,0,-461.449677,217.410263,493.001953,-464.797821,364.598724,479.807068,-435.793243,179.758087,122.512886,-431.313202,415.862732,122.856964,-543.009033,161.194550,972.259033,-536.762268,412.804077,975.475098,-352.623688,238.996063,982.496521,-351.403412,339.288391,979.652100,-499.523163,86.797905,740.265991,-464.742920,101.724487,514.187622,-430.531952,74.032547,394.216492,-415.768250,96.406769,108.363625,-347.252747,138.465607,79.735100,-592.314209,117.848793,81.469070,-463.425415,485.801300,709.284668,-457.878967,477.455780,508.687622,-426.943176,512.866760,365.856567,-410.299347,498.857056,113.091171,-346.399780,445.642944,84.713806,-586.728455,479.506439,86.119728
21,0,-461.370850,217.452545,493.009827,-464.813202,364.632050,479.806366,-435.986938,179.573944,122.538116,-431.289032,415.869781,122.847435,-543.052124,161.238342,972.238708,-536.828735,412.849396,975.471741,-352.670654,239.073196,982.482788,-351.584198,339.380249,979.661316,-499.509613,86.830406,740.259644,-464.658936,101.726250,514.218201,-430.460876,74.082306,394.221985,-415.783783,96.409004,108.359489,-347.277954,138.483231,79.717117,-592.312988,117.850471,81.477661,-463.477264,485.866882,709.275879,-457.891663,477.466431,508.679688,-426.947906,512.868591,365.850342,-410.280396,498.861450,113.101631,-346.398468,445.648285,84.704933,-586.731934,479.522339,86.126007
22,0,-461.297913,217.494751,493.001099,-464.770142,364.631958,479.822632,-435.975037,179.570831,122.529282,-431.299042,415.877655,122.850266,-543.081665,161.271973,972.212952,-536.901794,412.884094,975.458313,-352.718842,239.147949,982.482727,-351.624054,339.451111,979.656738,-499.476227,86.879875,740.242676,-464.568970,101.750854,514.213135,-430.384155,74.109344,394.226929,-415.767273,96.413353,108.358612,-347.258423,138.476410,79.716988,-592.316895,117.846855,81.478645,-463.552551,485.907043,709.273315,-457.972351,476.743164,508.361816,-426.939087,512.883728,365.837341,-410.282715,498.882660,113.092186,-346.396118,445.649017,84.708221,-586.723022,479.524384,86.126343
23,0,-461.232483,217.515793,492.997620,-464.796631,364.671417,479.819885,-435.985809,179.577728,122.522720,-431.313080,415.881470,122.841331,-543.125366,161.310944,972.201233,-536.987854,412.914917,975.452515,-352.770721,239.223450,982.487549,-351.685211,339.503418,979.667908,-499.454407,86.905281,740.240051,-464.510773,101.817390,514.188293,-430.334106,74.135086,394.241394,-415.770264,96.415222,108.352211,-347.297943,138.507584,79.701813,-592.322266,117.848694,81.470558,-463.623199,485.906952,709.256775,-457.995026,476.769897,508.350555,-426.954590,512.915039,365.819061,-410.287292,498.889160,113.081566,-346.390656,445.636963,84.706528,-586.736328,479.517151,86.110954
24,0,-461.194214,217.549210,492.981049,-464.746277,364.683380,479.837982,-435.986359,179.581406,122.518631,-431.315582,415.891815,122.859200,-543.122009,161.343552,972.179016,-537.041992,412.921844,975.453735,-352.802643,239.288361,982.487671,-351.722931,339.576477,979.666748,-499.425201,86.934166,740.233765,-464.455261,101.838989,514.203735,-430.257019,74.150894,394.239777,-415.767578,96.411552,108.371117,-347.279022,138.494354,79.718765,-592.323669,117.848389,81.487183,-463.687256,485.965179,709.252686,-458.006653,476.812134,508.346924,-426.968628,512.958923,365.830322,-410.291260,498.883270,113.082878,-346.392639,445.634796,84.708748,-586.738159,479.518433,86.117889
25,0,-461.152985,217.561874,492.978699,-464.762360,364.716949,479.808014,-435.988403,179.567154,122.527023,-431.305267,415.893982,122.834236,-543.132629,161.378510,972.166443,-537.093689,412.951141,975.455811,-352.837769,239.366959,982.476257,-351.754120,339.640472,979.666565,-499.396545,86.975906,740.215271,-464.397491,101.868347,514.194214,-430.209412,74.173195,394.234924,-415.760254,96.411049,108.352638,-347.318451,138.505142,79.697945,-592.317444,117.848099,81.472900,-463.726990,486.014557,709.260803,-458.015045,476.849976,508.347382,-426.980072,512.955688,365.816498,-410.283508,498.892487,113.079994,-346.387329,445.636658,84.695343,-586.728027,479.514832,86.116287
26,0,-461.138519,217.584671,492.973541,-464.731628,364.726257,479.835693,-435.992889,179.582565,122.521164,-431.333832,415.920685,122.834518,-543.147644,161.417526,972.161011,-537.144409,412.959930,975.467224,-352.860626,239.432663,982.485779,-351.793335,339.676392,979.685730,-499.355408,87.004883,740.224243,-464.347473,101.882790,514.210266,-430.166779,74.209534,394.246796,-415.771271,96.421089,108.363457,-347.241791,138.496063,79.724411,-592.321289,117.841438,81.478973,-463.953888,485.785339,709.247192,-458.032532,476.871216,508.356201,-426.979950,512.966919,365.809174,-410.283722,498.895508,113.075752,-346.391510,445.649567,84.698700,-586.737610,479.517181,86.125534
27,0,-461.108856,217.624939,492.972504,-464.726807,364.745911,479.827881,-435.991913,179.583847,122.527710,-431.296539,415.903168,122.857712,-543.139709,161.435379,972.153748,-537.187622,412.990601,975.476746,-352.835602,239.474838,982.513000,-351.808289,339.752014,979.687805,-499.317596,87.035667,740.210754,-464.329407,101.904869,514.206848,-430.133911,74.238831,394.255310,-415.753052,96.430161,108.366547,-347.303162,138.500610,79.698593,-592.316956,117.854958,81.484650,-463.824707,486.044189,709.250183,-458.031799,476.879181,508.338684,-426.989441,512.980652,365.799835,-410.272461,498.903259,113.077393,-346.394592,445.649261,84.698288,-586.728027,479.519684,86.122116
28,0,-461.088348,217.625488,492.957489,-464.708466,364.762085,479.847748,-435.994904,179.583527,122.516731,-431.293579,415.895294,122.861908,-543.162537,161.457916,972.141174,-537.204407,413.026703,975.455017,-352.855286,239.520477,982.532410,-351.823822,339.796326,979.715698,-499.294739,87.063522,740.221252,-464.285919,101.936310,514.207214,-430.110291,74.244415,394.253418,-415.742584,96.435143,108.352234,-347.305695,138.514984,79.698830,-592.316040,117.849411,81.488556,-463.991180,485.857697,709.232422,-458.035156,476.894043,508.332489,-426.982574,513.006836,365.800110,-410.283783,498.903900,113.070358,-346.390045,445.661591,84.706024,-586.721008,479.517975,86.109131
29,0,-461.095306,217.642822,492.983368,-464.689758,364.788330,479.848480,-435.994965,179.581299,122.527069,-431.315887,415.920288,122.844849,-543.135437,161.488037,972.110291,-537.226196,413.055969,975.430542,-352.858185,239.572357,982.546021,-351.845062,339.847076,979.737488,-499.253754,87.070045,740.223083,-464.266632,101.942856,514.204956,-430.091278,74.255486,394.271118,-415.759949,96.423630,108.354317,-347.287140,138.492371,79.705063,-592.315613,117.845108,81.496002,-464.001099,485.882050,709.245483,-458.031281,476.926361,508.339539,-426.993744,513.010559,365.790436,-410.289368,498.913696,113.080315,-346.387543,445.648926,84.715149,-586.729370,479.518402,86.114388
30,0,-461.119171,217.660614,492.968994,-464.704681,364.812317,479.836578,-435.995575,179.586945,122.525589,-431.284790,415.910370,122.853043,-543.175781,161.527878,972.115417,-537.241150,413.080231,975.444824,-352.884308,239.616699,982.551025,-351.864502,339.893372,979.754089,-499.246552,87.087761,740.233826,-464.261536,101.954506,514.208984,-430.097534,74.274925,394.271210,-415.738922,96.416702,108.358383,-347.215363,138.486496,79.730614,-592.312805,117.855331,81.493965,-463.979767,485.906525,709.239746,-458.026550,476.935242,508.344482,-426.987091,513.029907,365.793701,-410.275116,498.902100,113.075241,-346.397064,445.649475,84.704323,-586.725281,479.517548,86.116676
31,0,-461.132996,217.655380,492.950867,-464.654846,364.820129,479.860657,-435.988983,179.583801,122.529572,-431.279877,415.904846,122.868034,-543.177551,161.555359,972.120361,-537.265747,413.086060,975.453125,-352.863373,239.650299,982.593079,-351.682678,339.872986,979.747437,-499.238190,87.120453,740.223877,-464.265442,101.968170,514.224731,-430.089935,74.282516,394.282684,-415.743103,96.423836,108.357712,-347.257477,138.487213,79.715637,-592.310120,117.844772,81.497955,-463.972382,485.921295,709.232178,-458.025574,476.946045,508.337677,-426.960754,513.042053,365.801025,-410.290283,498.905365,113.079803,-346.395996,445.652618,84.703072,-586.728699,479.522827,86.120697
32,0,-461.144165,217.668274,492.958282,-464.590790,364.802673,479.888611,-435.984497,179.577011,122.521355,-431.312897,415.919159,122.838234,-543.171204,161.585556,972.096741,-537.279053,413.119598,975.438843,-352.884674,239.690338,982.601990,-351.884705,339.951599,979.802368,-499.243500,87.140228,740.220398,-464.277588,101.980713,514.235779,-430.108521,74.289688,394.283966,-415.754730,96.426453,108.368851,-347.250793,138.507904,79.707954,-592.313049,117.842041,81.502754,-463.964722,485.947266,709.228699,-458.003021,476.965485,508.328369,-426.948364,513.049988,365.792755,-410.282135,498.896393,113.062317,-346.372192,445.648407,84.705811,-586.727844,479.523743,86.115791
33,0,-461.157928,217.674271,492.956665,-464.609741,364.840698,479.867767,-435.993866,179.583817,122.520035,-431.316528,415.929657,122.840546,-543.210632,161.637146,972.072449,-537.289368,413.150909,975.428711,-352.887085,239.704346,982.617737,-351.707733,339.942291,979.792114,-499.240814,87.158745,740.225647,-464.293274,102.011345,514.216248,-430.131134,74.314980,394.273712,-415.744141,96.436081,108.358513,-347.285156,138.494568,79.717232,-592.316040,117.853477,81.492729,-463.937531,485.954376,709.226440,-457.966125,476.984985,508.343445,-426.939392,513.042480,365.793854,-410.277679,498.910370,113.069679,-346.378937,445.651886,84.701324,-586.728210,479.524841,86.122719
34,0,-461.190216,217.695282,492.942932,-464.576996,364.845764,479.869049,-435.988892,179.584183,122.522240,-431.294128,415.913849,122.855545,-543.201843,161.640594,972.072449,-537.277771,413.171600,975.426392,-352.911133,239.723557,982.619995,-351.887390,339.999817,979.832397,-499.257507,87.176353,740.214233,-464.327942,101.998894,514.219482,-430.137177,74.314415,394.278687,-415.753937,96.433487,108.360657,-347.267731,138.493179,79.720619,-592.322327,117.841255,81.496124,-463.905945,485.979767,709.227295,-457.951996,477.002686,508.333099,-426.920166,513.062439,365.786957,-410.282379,498.899506,113.072334,-346.385132,445.652008,84.699371,-586.719727,479.531799,86.126640
35,0,-461.200714,217.693588,492.925598,-464.566895,364.857666,479.853119,-436.002655,179.603043,122.517670,-431.285370,415.928864,122.857277,-543.214661,161.672089,972.058716,-537.272034,413.214691,975.420959,-352.940613,239.742737,982.633301,-351.895203,339.998962,979.847229,-499.263763,87.192055,740.214233,-464.322357,102.019562,514.212952,-430.166260,74.320900,394.278625,-415.744751,96.454956,108.356224,-347.301880,138.503860,79.700806,-592.315491,117.856476,81.487259,-463.857666,485.988037,709.216919,-457.912079,477.008148,508.316803,-426.896179,513.060730,365.772278,-410.276672,498.910309,113.058464,-346.383423,445.642731,84.700371,-586.712585,479.522217,86.126465
36,0,-461.228607,217.703949,492.932739,-464.513916,364.857300,479.846710,-435.982544,179.597519,122.517960,-431.297943,415.917938,122.853065,-543.254761,161.694580,972.043762,-537.257874,413.214905,975.400146,-352.918732,239.738876,982.674805,-351.910706,340.005920,979.870300,-499.293518,87.221359,740.211670,-464.341248,102.017014,514.214355,-430.180817,74.315491,394.270996,-415.755219,96.433563,108.356071,-347.301788,138.504623,79.716560,-592.325134,117.850380,81.495270,-463.824249,486.012390,709.223755,-457.877716,477.002716,508.325562,-426.845459,513.055725,365.779327,-410.277252,498.911804,113.064041,-346.380890,445.648163,84.695267,-586.721924,479.517731,86.123253
37,0,-461.215576,217.707718,492.938934,-464.457825,364.868866,479.864594,-435.990601,179.597443,122.526512,-431.272522,415.926514,122.864578,-543.278748,161.738678,972.043884,-537.253784,413.254303,975.405701,-352.920074,239.734055,982.694153,-351.899170,340.020782,979.906128,-499.311432,87.239319,740.208191,-464.371613,102.020592,514.215942,-430.192261,74.335258,394.274963,-415.750244,96.432671,108.352440,-347.325012,138.500702,79.690376,-592.317505,117.851974,81.503838,-463.777588,486.007843,709.218079,-457.826599,477.002045,508.321106,-426.832367,513.081177,365.783325,-410.263977,498.903961,113.060562,-346.384369,445.642151,84.700089,-586.721802,479.528290,86.128876
38,0,-461.220001,217.739929,492.922028,-464.414825,364.868774,479.852783,-435.785889,179.786331,122.479309,-431.288879,415.925354,122.847534,-543.303101,161.756561,972.018738,-537.240479,413.275055,975.391418,-352.973083,239.727264,982.710510,-351.699890,339.941528,979.897949,-499.341705,87.261482,740.187317,-464.379486,102.038132,514.209351,-430.214447,74.323410,394.272949,-415.760254,96.433228,108.358543,-347.321350,138.499954,79.689751,-592.307129,117.848427,81.483543,-463.730682,486.021301,709.207520,-457.778107,477.019501,508.310089,-426.796021,513.103882,365.787933,-410.258972,498.908356,113.058128,-346.378906,445.646088,84.681366,-586.710815,479.522461,86.121323
39,0,-461.223297,217.729721,492.916748,-464.331390,364.860718,479.874268,-435.985199,179.586044,122.508331,-431.274841,415.926392,122.863060,-543.335266,161.790619,971.993530,-537.240051,413.295502,975.363403,-352.990692,239.707260,982.732056,-351.699371,339.938599,979.938660,-499.354034,87.260201,740.197754,-464.385529,102.042107,514.203064,-430.223938,74.331223,394.280090,-415.757660,96.413612,108.356918,-347.277710,138.493988,79.719284,-592.308044,117.848701,81.486053,-463.672943,486.015594,709.212708,-457.737335,477.028381,508.320984,-426.777130,513.088135,365.765839,-410.255280,498.909576,113.057472,-346.369110,445.647247,84.687920,-586.712402,479.527924,86.140350
40,0,-461.215118,217.730408,492.910431,-464.344421,364.882812,479.864319,-435.981689,179.603470,122.520271,-431.284424,415.918274,122.875923,-543.377502,161.789780,971.965210,-537.222412,413.306732,975.373962,-352.997101,239.677170,982.777832,-351.704346,339.909912,979.974487,-499.388397,87.287338,740.197144,-464.395325,102.046127,514.198364,-430.224060,74.328987,394.280701,-415.757416,96.426353,108.362038,-347.268829,138.486786,79.714645,-592.323547,117.868004,81.497757,-463.606049,486.006012,709.217163,-457.691833,477.033264,508.313843,-426.740784,513.088867,365.758118,-410.249786,498.913391,113.061745,-346.366638,445.644440,84.691826,-586.715027,479.524078,86.136246
