,0,1
0,1718185325961152300,-23.9478783082075
1,1718185327201473000,-12.827166484815823
2,1718185328590611300,-15.04179821081638
3,1718185329930520700,-14.495474476503489
4,1718185331231209300,-13.105943026751563
5,1718185332500480900,-14.851318169797093
6,1718185333811121500,-20.707520458539296
7,1718185335101334200,-28.414804287539795
8,1718185336391205200,-18.604410755758497
9,1718185337681169900,-19.922185154090805
10,1718185339011336400,-25.57130809561391
11,1718185340280536400,-17.813117563699407
12,1718185341530940900,-23.527236203097807
13,1718185342810691000,-17.329765240554025
14,1718185344050569300,-15.099123677805531
15,1718185345270515200,-27.041186161868357
16,1718185346560721400,-19.091717058348987
17,1718185347822871800,-25.5372435559928
18,1718185349100619100,-18.16936947392969
19,1718185350363394900,-18.88330575662884
20,1718185351620982600,-20.20497505476529
21,1718185352890386200,-22.2915768958409
22,1718185354121013000,-20.319710469906937
23,1718185355382928000,-21.172460965767385
24,1718185356670813100,-15.151231441803688
25,1718185357960546700,-27.14024665679606
26,1718185359241009200,-20.228684239264307
27,1718185360522047200,-26.138404400224058
28,1718185361841074300,-22.49997826254464
29,1718185363081285100,-24.668010819945025
30,1718185364331409000,-23.491053324464378
31,1718185365591969300,-23.235562124002914
32,1718185366850822500,-21.756523807883354
33,1718185368091284500,-24.585706828041644
34,1718185369341379800,-19.369931073481247
35,1718185370591278300,-21.798204030266266
36,1718185371910889700,-16.248251258012374
37,1718185373141303200,-14.493033503852606
38,1718185374401114300,-20.02117842625162
39,1718185375650939200,-21.61897449544118
40,1718185376880824700,-20.987835326090675
41,1718185378121220900,-19.836845339406317
42,1718185379361099700,-18.61173034020568
43,1718185380581046100,-23.543725924217917
44,1718185381840857500,-14.90124683405681
45,1718185383090973800,-36.038146034642466
46,1718185384381004000,-23.328215777287337
47,1718185385670910800,-17.909774388347017
48,1718185386990909900,-17.978804122752347
49,1718185388251224500,-23.292007247674874
50,1718185389530968300,-19.8248859407878
51,1718185390821121400,-23.461771810347106
52,1718185392111232600,-22.44187325403918
53,1718185393411492200,-21.815908163558714
54,1718185394710687100,-16.16134648009285
55,1718185395971303200,-21.562532950064497
56,1718185397271226900,-21.927590446769198
57,1718185398552843900,-19.546105786142864
58,1718185399830816100,-18.111154580613793
59,1718185401100618300,-25.61424241071483
60,1718185402331188100,-24.922209297831156
61,1718185403642178800,-23.28700268342555
62,1718185404901214700,-21.92001002958077
63,1718185406210899700,-30.206905858616263
64,1718185407500678100,-23.68387059147287
65,1718185408812510000,-22.394269889043603
66,1718185410041342600,-18.190792733303947
67,1718185411291404300,-24.71152125885215
68,1718185412560680500,-24.59885709068082
69,1718185413833449900,-21.55767238976788
70,1718185415120729700,-21.07478939413416
71,1718185416402789200,-23.408925170706397
72,1718185417691636300,-25.675041514840743
73,1718185418920551500,-17.732676571279864
74,1718185420191179600,-18.13370208173861
75,1718185421440523400,-18.128457765529888
76,1718185422710803100,-19.615471788302255
77,1718185423990542200,-17.794715788688777
78,1718185425242724000,-20.574142857625557
79,1718185426520731400,-16.129815618445388
