,time (ns),deg test,FPA manual (deg),FPA prop (deg),absolute error (deg),RHEE manual x-,RHEE manual y-,RHEE proprio x-,RHEE proprio y-,RTOE manual x-,RTOE manual y-,RTOE proprio x-,RTOE proprio y-
0,1718796264464609800,-5,-12.126403944903963,-12.13486698543825,0.008463040534287813,164.715752980844,314.2776152436618,164.90702026623183,314.6695188971934,-61.436838885010715,265.68568066706166,-61.43198842464917,266.0025535411576
1,1718796282174454400,10,2.841619323414506,-1.9473500750005206,4.788969398415027,164.7150340125278,313.7067489711929,164.60496802554823,314.0150030861834,-66.04471404131242,325.16081301906996,-66.16517375059209,306.16864204204745
2,1718796297713834200,-10,-16.75073955226404,-15.092767361789178,1.6579721904748617,164.56595696131956,314.22627497696357,164.7095280129523,314.7419011074304,-57.20755756975196,247.47690120516134,-59.03361158249445,254.4016678694717
3,1718796312726277100,-15,-21.95867276186795,-19.85887122050897,2.0998015413589783,164.48732211323718,314.25898070852503,164.56421147247633,314.71671824197966,-50.3850296656804,227.62514912389915,-53.12054643906591,236.0926278124826
4,1718796327022290500,5,-2.571918396070219,-1.9454560415726954,0.6264623544975236,164.4917826516499,313.7451918446155,164.61907599436944,313.88123213419277,-66.39233724222424,303.3741962416673,-66.19117581560965,306.04114605234645
5,1718796342238372900,15,7.614256262933698,6.747268294944358,0.8669879679893402,164.8018686674755,313.37391374911647,164.98960594355654,313.58930293257595,-64.47216049737008,344.02366589850993,-64.68487164980488,340.7619651526386
6,1718796358675873100,15,8.04765261734057,9.148532996996076,1.1008803796555071,164.84670621007896,313.4165977683511,164.89944119353427,313.2395907278492,-64.75234432380752,345.8793909028955,-63.1876083876287,349.9714042007322
7,1718796374978298400,-15,-21.47685823613793,-20.469833813092425,1.0070244230455039,164.4563195790763,314.0261256799484,164.53082920469149,314.2175812167065,-51.092463028061836,229.21975508823613,-52.47367752401113,233.2131192308535
8,1718796390462512400,10,2.5813228027655364,-1.6040039177618726,4.185326720527409,164.52358519720988,313.2687110212747,164.51147905191027,313.5995501930457,-66.40591435890647,323.67972604919623,-66.20494279961791,307.1389215718862
9,1718796404570532400,-5,-12.459250282413604,-11.317285356387792,1.1419649260258122,164.58199647257274,313.89846431076705,164.63290753932316,313.9938857122811,-61.39065654825638,263.970121144508,-62.259770779609255,268.5850669746183
10,1718796421207717800,5,-2.2223090060656747,-4.215929008832993,1.9936200027673183,164.38042015791507,313.4469517471432,164.4339966480045,313.6034844452429,-66.15301063993549,304.50085504776695,-65.9767605347307,296.61877201887893
11,1718796438705697000,-10,-17.488870092826627,-17.958522860859837,0.4696527680332103,164.51599764765237,313.86098543691895,164.56373053888743,314.007677835071,-56.47976452102205,244.22848332891,-55.63268157111241,242.63771667464263
12,1718796452600261600,10,3.180177199766239,0.7233331791715648,2.456844020594674,164.5412669316187,313.29312371941336,164.5906323380984,313.48284373398076,-66.24709207821799,326.11610157903675,-66.18164641861716,316.39639367040655
13,1718796466809832200,-5,-12.13489540070265,-11.072001136957642,1.062894263745008,164.5410830018861,313.85007074230253,164.64541362681263,314.0332552403867,-61.60253811998804,265.22499989553137,-62.31126934721711,269.6212897220748
14,1718796483484324900,15,8.292378869581508,2.561854454105517,5.730524415475991,164.68059645399225,313.20247281022046,164.64273330274864,313.48948590412823,-64.29682169833697,346.5755608177171,-66.15491261716221,323.8159763822598
15,1718796501454469700,-15,-20.965630211721876,-19.81215238829206,1.1534778234298173,164.43588838543252,313.9758045311117,164.50418779142288,313.9207244789639,-51.93053087616827,231.0693992635593,-53.35419284945543,235.4346803981262
16,1718796515041665200,5,-1.9321496258087192,1.2671277864487616,3.199277412257481,164.37618628610974,313.4308615173046,164.54227440752655,313.3911439096125,-66.57989024108129,305.6395209904573,-66.46389617745997,318.5008059367119
17,1718796529325255400,-10,-17.312335316472744,-16.60402361497674,0.7083117014960045,164.48952733587862,313.8430039669284,164.53642501492735,314.06410997954566,-56.61041960767532,244.9258168013299,-57.30889294450093,247.91218427977847
