,time (ns),deg test,FPA manual (deg),FPA prop (deg),absolute error (deg),RHEE manual x-,RHEE manual y-,RHEE proprio x-,RHEE proprio y-,RTOE manual x-,RTOE manual y-,RTOE proprio x-,RTOE proprio y-
0,1718613814019153500,-5,-7.870950850330696,-9.866102022536971,1.995151172206275,41.943801439880666,323.91206195882967,41.57028479689937,323.99918015189684,-180.7976443777187,293.1192292241495,-179.39352099603943,285.5695197801122
1,1718613827255312600,10,6.235583563324561,5.6318290248529,0.6037545384716614,40.24192821434875,322.8355741970536,40.34556166920551,322.6688506082683,-183.89088562230526,347.3250396379015,-183.84069263287202,344.7762494570872
2,1718613840535516400,-10,-12.217598044428287,-16.42913690241377,4.211538857985483,41.981010085207544,324.0803877258978,42.242829877991376,324.87240166349176,-177.0576041974071,276.6521371086337,-172.66645584683636,261.50238571517195
3,1718613854543249400,-15,-17.54064919817969,-23.22658183244584,5.685932634266152,42.29062154395007,324.488221848836,42.367961440202514,325.5474921867136,-170.74362401414976,257.15257994492504,-162.36073788569036,237.68820724021987
4,1718613867894940900,5,1.5357806545909338,0.8660515528714785,0.6697291017194553,40.729712015089135,323.2448086908989,40.8240103538598,323.1513453160616,-184.37172374620235,329.27996959088296,-184.29882278669717,326.5544376694551
5,1718613881705097200,15,11.192993489137606,13.317847862165975,2.124854373028368,39.78701642644313,322.80944933024523,39.76508170403876,322.46690717795457,-181.6721634361198,366.6314051771488,-180.36561791453283,374.5760082319919
6,1718613896935556000,15,11.564856484260071,15.06765925852983,3.5028027742697585,39.75686302154629,322.73571880387027,39.46648764120891,322.4379242858293,-181.40837851736603,367.99306864107024,-179.27619844056147,381.3267919909579
7,1718613911168531200,-15,-16.543678803721555,-18.624183136443683,2.0805043327221284,42.17619285295752,324.42432812238116,42.05130719920873,325.46302919421396,-172.19284804390475,260.7475242225263,-170.2565750562161,253.91375983833922
8,1718613925095026300,10,6.24615753430313,7.555573661079633,1.3094161267765028,40.181390042927454,323.114113575906,40.078389349221546,322.91725615953567,-184.06437041547028,347.6577995298966,-184.0244567420794,352.64211843164986
9,1718613936541024500,-5,-8.187428641522686,-12.71993900750752,4.532510365984834,41.38725892774176,323.8198301738866,41.87618397413955,324.8673461989806,-180.78275619272188,291.85439927561555,-177.20487038663742,275.41517947165454
10,1718613948760859500,5,1.3376276407922374,1.1391983095843665,0.19842933120787087,40.61114408304956,323.51421385437607,40.66720313373511,323.42439605053175,-184.5625513539216,328.7720756871881,-184.84363415985663,327.9087651491007
11,1718613962302499000,-10,-12.038813773402222,-17.237684071401855,5.198870297999633,41.85831122425532,324.42507328798916,42.08131548457228,325.228839981985,-177.5748423507342,277.62772799679493,-172.505698466819,258.64837119813063
12,1718613974514717400,10,5.892457032224842,8.64640829460583,2.7539512623809888,40.1409613161018,323.36056447952797,39.95337020157845,323.08986485080817,-184.1615844137551,346.5101334662695,-183.76135081007882,357.108906580686
13,1718613986286850500,-5,-7.927798849738063,-9.354403157868843,1.4266043081307798,41.266587129226274,323.9874866966507,41.590819757945404,324.46838360870333,-181.07523900807172,293.0250480921006,-180.47347228013345,287.88741999953606
14,1718614000186988100,15,10.90159122266816,17.441089902911415,6.5394986802432555,39.70360133472183,323.2426643215512,39.09734317868844,322.9258896148883,-182.15566354360334,365.97241472784054,-177.43083649429897,390.95228048521795
15,1718614016605282100,-15,-17.202205580328574,-14.95388618395339,2.2483193963751837,41.92993065199816,324.7516111308147,42.05617189868518,325.32977512762096,-171.67644139578363,258.620382777974,-174.82829379217506,267.4028068568847
16,1718614028361023300,5,1.8630883608287319,2.114819178178682,0.25173081734994995,40.48048152640994,323.51317232296213,40.49925934940086,323.46227467138186,-184.64532284780785,330.8361751826737,-184.66173038290864,331.7768686320235
17,1718614041646358400,-10,-12.24004339064812,-9.696501435984354,2.543541954663766,41.71282333855648,324.56527971066134,41.45480902682502,324.54577505256685,-177.3684758761942,277.0379310373576,-179.86103407217448,286.7294737699746
