,time (ns),deg test,FPA manual (deg),FPA prop (deg),absolute error (deg),RHEE manual x-,RHEE manual y-,RHEE proprio x-,RHEE proprio y-,RTOE manual x-,RTOE manual y-,RTOE proprio x-,RTOE proprio y-
0,1719922350200837700,-5,-8.5852724977849,-8.003947116790899,0.5813253809940004,64.11219758014762,312.4062597418384,64.41855719323469,313.5064952230996,-173.41179218537664,276.5465816496259,-173.97869300456256,279.9851989097967
1,1719922363622832500,10,6.62207826522926,5.771843020176818,0.850235245052442,64.40294810639973,315.2586779829204,64.27376361774525,314.83996107864647,-174.41133061583088,342.9836932387381,-174.75953065905077,339.0014029805383
2,1719922377356427700,-10,-11.889753940697265,-9.275962018669508,2.6137919220277563,64.13096602096067,312.61504738587473,64.07810386370566,313.4416184887168,-170.8600373490753,263.1385632808984,-173.07947656869206,274.70773399427424
3,1719922395666349900,-15,-17.36146078896658,-14.06218364227142,3.299277146695159,64.52046882272215,313.0962801516937,64.19837383522616,314.4562017815893,-164.79452675399023,241.40267456357793,-168.99212038201526,256.046392081438
4,1719922410276357000,5,1.4816210748001897,0.6212755087056719,0.8603455660945177,64.24735475479517,314.8633166619091,64.17546125259959,314.775436272814,-175.82465771555206,321.0727628296083,-176.11802127329344,317.3811134817277
5,1719922423788870400,15,11.300179688303487,9.989707377653215,1.3104723106502725,64.63441352284053,315.85282631845735,64.57845543556381,315.4452429969707,-170.88588301948403,362.9151936059011,-171.97139473431747,357.11155021659795
6,1719922437208385900,15,11.920179364413112,11.9259288412893,0.005749476876188098,64.64186093240917,315.75927513886535,64.66717559965052,315.6473084657445,-170.2092697095796,365.3365641101206,-170.15715099066867,365.2435536822308
7,1719922451521782300,-15,-16.52287414234779,-16.0025028315143,0.5203713108334895,64.24235130009308,313.5860721471492,63.82055300131103,315.37756035839266,-166.11348027372918,245.251520393455,-167.34183762728406,249.0818832924403
8,1719922464536177800,10,6.27016639024908,5.477775847428169,0.792390542820911,64.24931236323093,315.39556079247575,64.32477463584931,315.3901885743609,-174.66032737472017,341.6455225906598,-174.7993633596778,338.3216151723003
9,1719922479368359600,-5,-8.754963800301367,-10.298828122859625,1.5438643225582585,63.988011811774896,313.76489448797963,63.88097104047387,314.709520086528,-173.34771724451664,277.2143830755325,-172.5389050802125,271.7497420502959
10,1719922490319718700,5,1.8819790210011043,0.7953348564677991,1.0866441645333051,64.13792868401507,315.1789163307267,64.11054791788956,315.13198502976843,-175.99383932099747,323.06929763613937,-176.2815107500702,318.4691324810719
11,1719922501687874800,-10,-12.722999957410034,-12.963112040688799,0.2401120832787651,64.27424695046862,314.42637845117434,64.16971550996786,315.03083541594424,-170.28059111646672,261.4682157320733,-170.26249952393252,261.0668463332014
12,1719922513616959000,10,6.759116052802769,4.4087760528150195,2.3503399999877495,64.433963003665,315.66742535908304,64.4235057136346,315.54250230860845,-174.06896996245447,343.93458706313794,-175.0663661629354,334.00714417414576
13,1719922524199168700,-5,-8.276823684335548,-7.20963015255008,1.0671935317854686,64.047708209227,314.0622069147771,64.21140427299655,314.899956818226,-173.4422378687677,279.5142747305731,-174.40555104557646,284.71487801128154
14,1719922539496257100,15,12.277306993785247,9.784643045829018,2.4926639479562294,64.79645480824367,316.5272551173038,64.60169170656226,316.16070240235337,-169.93409123837833,367.60941038151617,-171.96509628490142,356.95758635742766
15,1719922551831970800,-15,-16.61943789539875,-14.097984197772146,2.5214536976266047,64.16880853600767,314.0963851278298,63.785672624234564,315.9536218246509,-165.90825659959788,245.4224327732714,-169.40656237377596,257.38850277622055
16,1719922563206268700,5,2.2238349024951463,0.19566693604417087,2.0281679664509755,64.31015141967477,315.2870567495155,64.20844652908819,315.34451863572025,-175.5106928505528,324.5999579896062,-175.9616798311924,316.16471055631683
17,1719922575751937600,-10,-12.221258825920303,-12.124298637695242,0.09696018822506147,64.19901372945998,313.977553165083,64.11815714885941,315.2417548397562,-170.7198897480868,263.0950430755691,-171.13040419822264,264.7044716346742
