0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
-1.8006718989094463,3.222044298691088,-1.3738484830142426,-6.1517741404357675,1.1341056698208194,1.3936201583700498,-0.6540754436401066,1.921446570458322,0.2870062886305922,-1.9375230267186812,-46.01417231122561,-0.07206182859121668,-3.74183804187177,-2.983061148230864,-3.8155661381937716,-18.186318887173158,-4.96821849214245,2.33057189984148,-17.808302068523673,0.8891772894276375,-0.7281656715790379,5.216487563986782,-2.7799466123745304,2.3764415291404326,4.5408336076045135,1.398849338945105,-3.0790942955124123,-0.9743294386980041,-4.25305983461924,-3.0220449938461913,0.4488075145806434,-0.3046257371911425,-3.617682545053413,0.1051703643210864,0.0019157399781764006,-0.10814041759083381,-1.6966388897810711,-3.6557717964030747,1.6471083323574707,-0.6731468875115103,-0.15508788996878486,-1.2097351264339302,-0.7517193937518853,-2.2604021741492746,-1.913601506157328,-2.4727867032651747,3.8585723634957034,4.007347146638445,-1.6696977945163647,-1.1314603532260983,-1.361018788794838,-2.441691065504084,-0.22376609564213346,-2.4209313877516165,-1.9914131484402438,-2.213160231015683,0.6996987135097155,-4.118544288534077,-2.7136960860209407,-2.832861803014537,-3.359443816388107,0.10665863306554124,-1.0819144637688705,-2.0784625657809586,2.6113111110558833,-0.941181941415776,-3.008689663719285,-0.1678384727846034,-0.05055454421707006,-0.23786048410551008,0.07044601999204136,-0.7412324440692397,-3.836907989307706,-0.3771943641748383,1.8552564204864304,-2.3263775509357005,-0.3732147717130838,0.910209699993048,-2.080138069493823,3.7865283424849663,-1.9045109077484903,-1.0885850062598301,-4.352447308178766,-4.421540390154105,0.6631019839745402,-0.8778329129102049,-0.5023596203016882,-0.5791993018468373,-0.7919506424943341,-2.89832312059846,-2.5777523388780894,1.4638857669968872,-1.3405651605535822,-2.4343103461735716,-0.8925371914739268,0.9356511972517598,0.5156680280983172,-1.2414550189586508,-2.5010431179203274,-0.9435221954012185,-2.4437824044940397,-3.2040264852412506,-2.670973094096588,-1.1092276086427528,0.5365850541598216,-2.873463181501484,-1.3387823194022643,-3.2306717881641216,-3.196606688853125,-3.6089675764368865,-1.8296896627859283,-5.082839178419267,-0.37283778769253884,-2.0718626158730054,-0.617512039864591,1.3168278048942335,1.0118751898628608,-1.7176432297168764,-1.3606925731341182,0.79019536263475,-2.4061318382242893,0.7836821376443521,1.293559116414826,-1.3081330953842842,-2.232432112316677,3.190913355310591,1.3275034253845357,2.317218546192528,0.1552137298326941,-3.745681999581893,0.9387161865826821,1.1106304167795988,-0.8312800094928647,-0.9157593313314762,-4.275872667219988,-1.7774557876319754,-2.0734864220862654,4.780272357080203,-1.2911197201648141,0.5647729589008228,-1.254711006909264,-2.0592335294874107,3.224329461302326,-2.7726713025131207,-1.4058167616422543,-1.8379251076533667,-2.8886412851492294,1.278164977768192,0.0069926637230959265,-1.6079171442979334,-1.953045003873674,-4.202021093917166,1.4492128289511386,-2.2354685902639577,3.5632028355840246,-3.382716836955672,1.0434638028775995,-2.2639128112392934,1.7526806140088835,-1.5750322104530146,-2.3097449257112315,-0.6582732886244695,-1.929849201606189,-1.593572545867405,-1.954931342788278,-2.8807822778585503,2.02533419064427,-0.6908021460301141,-3.0917528570410506,-2.2912134354914793,0.5825975263989416,0.008035418159710872,-1.170719520341254,0.8003099168350585,-3.863986024375439,-1.7184858178201108,2.8582003136933096,-2.2609709047416633,0.38578621147766556,-2.2345082037746433,-0.05972935822741743,-0.8059306859673496,0.3895569773151455,-2.536564833866553,-0.49322711152947596,-0.10243796292110918,-0.4960246640848458,-3.307944228499477,-0.4243243695771759,-0.41581926552379356,-2.102554480607394,0.608188509370645,1.3796109681439392,-6.366909697155664,-1.2510081719596817,0.3844590074362384,-1.8128628266243185,-0.9265181616295763,-0.18735391385086952,-2.81627009819959
0.0,-0.8289989678475642,-1.4893555796346094,-3.5317147101649624,-3.6820938002947643,2.855794542721345,-2.9783321700377208,0.6078713468357542,0.021585111001585666,-1.3303644903711644,0.06022210425580532,-0.41064835732203075,-2.489132496659268,-7.590703611999395,-0.017260411475447768,-7.397719493129514,-5.006378368031589,-0.09020480895280425,-0.5454707375792488,-2.2979299133514868,1.746104181983421,-2.5778001708127167,-1.0992496889874799,2.910542630434123,-0.1758125050233188,4.037625715803047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-3.4381339011243996,-4.058624317367089,-3.476263615818481,-4.468276599657839,3.6962721663602545,0.4542946436397495,1.4717247470723667,1.0886571651898986,-1.1976747963426222,2.8971395283460186,1.2913612425929086,1.8525531948312075,-10.17670197422595,-0.747389586450895,0.5273911348754012,-3.799910032727105,2.779718245884702,2.3668042048638713,-1.4377340823985385,2.50402001036851,4.115625799314447,-0.8741205163750907,-0.3761930410745027,0.6814170192925788,4.795171821524795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9473476802204299,4.565004540602779,-1.0921961287651483,-3.4821703586027275,1.0875683717851703,-0.4272714580304364,2.636943541440024,-1.1720524906978875,-2.905732509901414,8.65468305733002,-0.6577012096573469,-0.13824716476081989,-9.310908525086809,1.419141779620241,-4.7650181556530065,-4.041717297478947,1.8243468241720833,-5.802062175287678,5.43604780365898,-1.3361907004866165,-1.5665565581565772,-2.646378372680898,-3.3214394415800035,0.0008972439497720863,2.533303781182587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-1.0596375237126932,-2.5622368211786064,-0.8425009285767955,-1.4399604419561165,3.2414988442442465,-1.1852935054616869,-0.8855156451732338,-1.4519801968770252,0.1014506926772234,2.619363150244821,-0.5822341193190246,-0.9368726028706433,-9.198929028637554,-2.417085253460824,-3.0830926285643523,-5.340765119904603,3.549820255610988,-1.8914667478983092,7.851906311120334,-2.971334701360882,-0.3544867689209017,1.9751762208417292,-0.8625137904514051,-0.3136288030526262,3.7071862957928143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.40659057636285123,0.47566779518085234,-2.593298068919501,-5.267355622389643,3.416979922374656,1.8156362983895962,-1.3220930518914304,-2.732196785392487,-5.163781168364236,5.630589947460285,-1.0935336789610757,-4.994686763574046,-6.107967429403456,-2.2394523573759484,0.9339050392837525,-4.627608700106798,1.5409622677587334,-2.7273272279217324,0.07888375296957761,-1.687642016011877,0.5179073151961067,1.7771186069720502,-0.45885429318757653,2.7112761986081173,1.061965999042167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-2.1395230831043213,-1.8400857176601333,-1.4878861214048,-6.402730715596188,0.9577941769494123,-0.28966787361742785,-0.5782377488939083,1.1702392832882813,-3.4114028249553128,5.163257046220792,-3.018809205828957,-4.139679724475801,-4.819852619715111,2.2953488555135313,2.066054012437883,-4.580367288208609,3.7342853591312517,-4.077399117682567,-5.008419600874479,-2.793436980736007,-0.7832935873191573,-0.6945943692989553,-3.5136808310797427,-4.448874009248867,3.593886595780347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.12520670242372045,2.0011179868481097,-1.8724624239243668,-3.6360183605639977,3.725415143174188,4.188348574078163,0.1006535240836346,-1.7490932257180192,-3.005287790903833,1.3184850150520582,0.3418583848390231,2.282126021981826,-5.122100544234281,-5.7768199337067365,-0.37381394582933836,0.6446232588834206,-0.4910954100132452,1.0082927945359217,-0.4107958581002169,-0.6588889080077762,-1.6614860906235123,0.8741164825581729,-1.1763170606537425,-1.781961599078893,5.269928624556091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.5793034009498976,1.7126295685488868,1.2441493444375058,-4.610803540561651,4.018681853394409,-4.952087766919187,-2.010855556246403,-1.3048360771173004,0.30975673544615034,3.854500214685256,-0.5044587907761562,-2.764015135592705,-5.496710882673859,0.9248787025608634,-1.7754294493777418,-1.4225329302735625,1.15973917705533,-5.187334296358409,6.48691408590668,-1.910069639592115,-2.677688788499303,-0.4722924338255492,0.5024449179936099,4.729026218205672,1.7254930160325603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.11165650266084448,-3.663420012724052,-1.7103088257251275,-3.8120107862302595,2.6802205537921138,-0.5240678910905845,3.7499334351163984,-0.5091923860868812,-1.4343681726296547,1.272280664035117,-2.157990323507671,0.6454264453698313,-5.815074301670021,3.1806366899802945,-1.7716705987669774,-4.1063577049744575,1.1604394890411163,-3.4046122844595836,2.379644320299871,-2.3302394445578507,-1.3427688157678794,-1.100454257640247,-0.2658649294704696,-6.674511312426857,3.661636535923046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
