Trajectories
100
,,s05:LKNM,,,s05:RKNM,,,s05:LMED,,,s05:RMED,,,s05:LASI,,,s05:RASI,,,s05:LPSI,,,s05:RPSI,,,s05:LTHI,,,s05:LKNE,,,s05:LTIB,,,s05:LANK,,,s05:LHEE,,,s05:LTOE,,,s05:RTHI,,,s05:RKNE,,,s05:RTIB,,,s05:RANK,,,s05:RHEE,,,s05:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0,-636.310120,251.589752,450.793610,-653.123779,355.050049,453.004944,-631.327698,217.959396,79.405830,-634.757568,409.681396,82.277580,-700.993286,159.260254,955.073486,-712.870483,446.443359,952.471191,-521.675903,256.566132,977.096680,-524.227173,364.502991,974.989075,-638.974915,95.534630,701.684448,-634.610046,123.485802,483.184967,-607.969543,102.753433,306.604584,-616.019958,136.995819,70.883423,-553.180603,177.743774,34.817753,-793.060974,158.431458,41.126797,-648.324219,518.310547,694.654724,-662.669556,483.751923,488.697693,-600.940857,515.235168,338.796753,-604.289368,488.748505,77.672234,-544.785889,445.997040,31.089897,-782.525574,482.800873,39.800312
11,0,-636.222717,251.571243,450.797516,-652.660461,355.055939,452.951660,-631.387085,217.941620,79.414597,-634.766785,409.697784,82.277695,-700.971130,159.256592,955.083313,-712.865845,446.437225,952.477417,-521.639038,256.556091,977.091492,-524.172424,364.483795,974.985962,-638.960022,95.524338,701.697021,-634.564331,123.473320,483.177551,-608.007874,102.737747,306.591980,-616.032166,136.995346,70.876587,-553.183472,177.730957,34.807438,-793.063721,158.423798,41.139301,-648.296936,518.345703,694.655945,-662.611145,483.718048,488.690277,-600.926147,515.245972,338.795319,-604.256653,488.737305,77.663162,-544.788147,446.002899,31.078701,-782.499451,482.778900,39.794464
12,0,-636.085693,251.521378,450.808197,-652.596191,355.103455,452.895477,-631.412598,217.924240,79.430283,-634.761780,409.721466,82.287491,-700.923950,159.254547,955.072327,-712.832214,446.372803,952.424011,-521.606506,256.565155,977.103882,-524.132996,364.482880,974.996277,-638.901001,95.529938,701.726379,-634.563477,123.805824,483.274292,-608.031860,102.723213,306.603546,-616.030762,136.972809,70.859055,-553.173767,177.714752,34.814934,-793.056519,158.400162,41.146523,-648.256714,518.403137,694.662048,-662.573914,483.717255,488.710266,-600.874512,515.231140,338.786499,-604.251221,488.738922,77.666351,-544.781616,445.995270,31.087999,-782.520935,482.794983,39.801662
13,0,-635.997192,251.510178,450.801727,-652.881836,355.079559,452.943420,-631.406555,217.950134,79.430283,-634.752136,409.703186,82.293610,-700.880798,159.287506,955.104858,-712.791809,446.383850,952.429321,-521.551880,256.561951,977.117798,-524.083130,364.476501,975.004211,-638.862366,95.528847,701.742554,-634.519714,123.845467,483.264404,-608.016113,102.733749,306.592163,-616.014709,136.989868,70.856148,-553.169617,177.719955,34.810741,-793.059570,158.404251,41.158016,-648.223755,518.451111,694.665588,-662.508728,483.713409,488.708282,-600.811035,515.218323,338.773407,-604.245056,488.725159,77.668076,-544.783447,446.001770,31.076969,-782.468262,482.756805,39.823860
14,0,-635.935120,251.514114,450.783539,-652.603760,355.177704,452.848419,-631.394226,217.983673,79.427711,-634.787537,409.751770,82.280411,-700.840759,159.279617,955.099915,-712.909302,446.217804,952.133606,-521.508972,256.593292,977.131531,-524.044189,364.511597,975.001587,-638.804932,95.538345,701.735657,-634.481018,123.830620,483.260986,-608.001343,102.711594,306.617523,-616.013428,136.962723,70.853378,-553.163757,177.711258,34.789528,-793.089539,158.416046,41.144402,-648.165527,518.451721,694.661011,-662.464844,483.726471,488.708374,-600.758850,515.212280,338.766510,-604.246826,488.732727,77.644363,-544.773865,445.991058,31.085545,-782.447632,482.768890,39.809677
15,0,-635.915039,251.558182,450.760803,-652.469971,355.154846,452.871490,-631.403564,217.942001,79.446442,-634.774048,409.746552,82.266884,-700.809509,159.303894,955.099426,-712.901672,446.243652,952.154846,-521.477600,256.592560,977.128174,-524.000305,364.524506,975.003479,-638.698425,95.551048,701.740173,-634.415771,123.596809,483.217224,-607.972961,102.746490,306.586090,-616.019714,136.964081,70.853844,-553.181213,177.718796,34.790405,-793.068237,158.420090,41.152691,-648.086426,518.446533,694.679688,-662.425293,483.747406,488.716492,-600.702026,515.207458,338.765900,-604.256165,488.738098,77.642654,-544.779358,445.992157,31.082310,-782.466736,482.761017,39.802326
16,0,-635.835571,251.574005,450.759277,-652.211609,355.144989,452.969238,-631.416077,217.944534,79.427948,-634.799316,409.742371,82.273109,-700.758789,159.308029,955.125244,-712.849670,446.260986,952.171265,-521.441040,256.615356,977.130798,-523.965332,364.564636,975.023132,-638.686951,95.558205,701.697449,-634.311401,123.582825,483.206757,-607.868530,102.739899,306.592072,-615.995483,136.928040,70.856941,-553.132874,177.721497,34.795811,-793.058105,158.392258,41.153957,-648.019531,518.429443,694.679504,-662.347046,483.711578,488.722107,-600.683411,515.247192,338.786041,-604.257751,488.732819,77.637001,-544.757812,445.965302,31.076998,-782.458923,482.785797,39.825203
17,0,-635.792542,251.601608,450.762482,-652.052917,355.085724,453.060638,-631.403198,217.946716,79.422112,-634.790222,409.755981,82.278923,-700.683167,159.324738,955.082397,-712.779236,446.279541,952.158997,-521.390869,256.660431,977.150146,-523.914551,364.618103,975.021484,-638.603577,95.592133,701.703064,-634.267395,123.604851,483.207062,-607.781128,102.755074,306.604187,-616.020813,136.970123,70.829185,-553.164978,177.705231,34.795364,-793.070801,158.420883,41.149902,-647.963013,518.456726,694.693237,-662.285095,483.702240,488.722046,-600.662781,515.265503,338.762695,-604.243713,488.717590,77.646515,-544.768311,445.987244,31.087280,-782.500549,482.800720,39.828007
18,0,-635.744507,251.642731,450.739166,-647.819214,354.430969,454.078308,-631.385742,217.955750,79.442444,-634.761414,409.733337,82.303642,-700.633545,159.335007,955.091919,-712.714111,446.303314,952.160706,-521.353027,256.706116,977.143555,-523.825195,364.647369,975.032166,-638.531494,95.633606,701.687439,-634.266235,123.639374,483.202972,-607.716614,102.787148,306.595367,-616.015564,136.950943,70.843056,-553.192383,177.718079,34.777462,-793.069824,158.401657,41.168674,-647.899353,518.470520,694.675720,-662.241516,483.739960,488.713501,-600.622009,515.259399,338.753754,-604.237671,488.754669,77.654327,-544.763672,445.988495,31.089931,-782.493225,482.783447,39.816650
19,0,-635.694580,251.675964,450.765839,-651.260620,355.037262,453.176605,-631.403259,217.901077,79.446106,-634.733337,409.746368,82.312881,-700.599487,159.356186,955.107239,-712.640442,446.350555,952.175354,-521.301331,256.758911,977.161865,-523.781128,364.689972,975.050232,-638.395996,95.661324,701.724670,-634.183105,123.648941,483.206726,-607.679138,102.787010,306.640747,-615.995972,136.943344,70.857002,-553.102722,177.721985,34.817455,-793.069275,158.396896,41.193939,-647.846863,518.518982,694.710510,-662.189209,483.755615,488.734741,-600.568848,515.268921,338.769501,-604.223694,488.722473,77.652496,-544.744019,445.993835,31.086731,-782.466187,482.749390,39.850380
20,0,-635.659729,251.718079,450.761627,-651.446167,355.164185,453.043091,-631.371460,217.966782,79.448410,-634.767334,409.765778,82.302689,-700.514160,159.376892,955.109741,-712.584656,446.365997,952.185364,-521.264282,256.822998,977.147949,-523.729370,364.728851,975.069946,-638.362305,95.723236,701.709412,-634.141052,123.677200,483.200256,-607.685486,102.824913,306.646820,-615.984924,136.960602,70.841484,-553.150696,177.698257,34.795055,-793.069397,158.396393,41.193645,-647.785583,518.592407,694.716125,-662.130249,483.774170,488.749023,-600.505920,515.270264,338.775909,-604.228088,488.748657,77.652496,-544.798401,445.995636,31.074669,-782.463806,482.748901,39.851803
21,0,-635.666077,251.772583,450.773468,-651.197937,355.113037,453.195984,-631.394897,217.951828,79.446739,-634.764038,409.793335,82.310448,-700.462830,159.419708,955.134216,-712.512390,446.407928,952.187012,-521.201538,256.865509,977.190979,-523.656067,364.766235,975.080444,-638.287292,95.758301,701.739380,-634.124634,123.689400,483.206940,-607.679626,102.838333,306.651794,-615.983215,136.959076,70.857834,-553.149963,177.692459,34.794033,-793.059204,158.398819,41.194038,-647.721008,518.610474,694.723633,-662.108704,483.824890,488.753296,-600.491272,515.297119,338.769745,-604.218445,488.745575,77.651123,-544.754883,445.985046,31.090359,-782.443176,482.737732,39.854244
22,0,-635.674988,251.767212,450.736359,-651.109009,355.075531,453.334351,-631.386841,217.947205,79.446915,-634.747131,409.785614,82.312126,-700.397095,159.480850,955.135376,-712.437683,446.486847,952.208740,-521.155212,256.902649,977.203064,-523.595032,364.838013,975.100525,-638.211731,95.805389,701.741638,-634.099792,123.707352,483.218658,-607.672485,102.848549,306.656433,-615.985474,136.950867,70.859856,-553.111450,177.703339,34.808598,-793.021667,158.371292,41.196072,-647.602661,518.661316,694.726624,-662.061279,483.860504,488.756073,-600.472656,515.319763,338.755066,-604.220825,488.764191,77.646561,-544.786316,446.000580,31.075262,-782.469421,482.744385,39.846119
23,0,-635.704773,251.786469,450.735992,-651.202698,355.130585,453.316589,-631.405640,217.956512,79.468521,-634.761414,409.785522,82.332855,-700.358887,159.537399,955.140930,-712.362610,446.556000,952.215820,-521.086731,256.962708,977.212952,-523.495728,364.872345,975.117004,-638.103821,95.857742,701.778564,-634.099609,123.748283,483.205231,-607.658691,102.868111,306.663696,-615.989258,136.956757,70.858192,-553.149597,177.701599,34.796627,-793.054504,158.398865,41.185486,-647.526672,518.699951,694.741943,-662.005737,483.866486,488.762817,-600.453735,515.367798,338.748962,-604.207214,488.736389,77.642517,-544.771301,445.980652,31.069611,-782.454956,482.739105,39.858185
24,0,-635.742798,251.841278,450.722687,-651.410583,355.244843,453.240295,-631.432190,217.919937,79.459702,-634.756042,409.783020,82.331856,-700.305420,159.602539,955.147949,-712.308289,446.638580,952.244141,-521.059265,257.027649,977.204956,-523.455200,364.954193,975.127930,-638.072998,95.951035,701.762329,-634.066528,123.750298,483.180939,-607.662415,102.905594,306.662689,-615.988342,136.950348,70.858475,-553.107056,177.708527,34.809227,-793.072937,158.404343,41.183910,-647.461304,518.760620,694.756592,-661.950623,483.946411,488.791107,-600.426270,515.389221,338.748566,-604.205872,488.755646,77.656242,-544.783813,445.986664,31.070082,-782.444336,482.759186,39.859489
25,0,-635.721985,251.836090,450.702789,-651.415100,355.283875,453.296448,-631.401489,217.930878,79.445145,-634.736816,409.784729,82.332466,-700.289734,159.682175,955.138062,-712.210388,446.722168,952.233459,-521.001892,257.091736,977.184448,-523.385742,365.024658,975.119812,-638.049805,96.027695,701.757874,-634.064880,123.793129,483.204651,-607.634277,102.949615,306.661072,-615.994080,136.949600,70.874191,-553.098694,177.714645,34.815975,-793.058960,158.386185,41.199139,-647.394165,518.765503,694.729980,-661.893555,484.030304,488.768341,-600.402344,515.470764,338.737701,-604.191284,488.768463,77.646797,-544.744812,445.982117,31.078642,-782.430664,482.736847,39.868153
26,0,-635.708130,251.894089,450.668640,-651.528687,355.362274,453.294250,-631.373779,217.989624,79.437767,-634.729126,409.785706,82.325195,-700.236755,159.758728,955.130676,-712.124023,446.821259,952.226868,-520.950378,257.175140,977.176208,-523.323120,365.093933,975.102844,-638.095398,96.106125,701.719727,-634.033691,123.826210,483.180969,-607.576538,102.958855,306.685669,-616.010376,136.972183,70.857346,-553.123718,177.733673,34.784874,-793.052734,158.413589,41.189926,-647.330444,518.855347,694.714478,-661.844788,484.065887,488.757996,-600.351440,515.493713,338.715332,-604.197327,488.789246,77.624878,-544.775696,446.005096,31.069506,-782.465271,482.777069,39.846619
27,0,-635.683838,251.950287,450.672272,-651.604675,355.410889,453.323883,-631.382751,217.970795,79.433487,-634.739075,409.805969,82.328720,-700.179565,159.847015,955.131165,-712.071289,446.914032,952.250366,-520.625366,257.283203,977.287964,-523.236267,365.160583,975.096069,-638.035400,96.157280,701.730164,-634.008484,123.853767,483.167267,-607.570068,102.978966,306.684479,-616.003235,136.980148,70.849998,-553.132385,177.741531,34.788631,-793.020264,158.388550,41.181820,-647.293701,518.944580,694.719238,-661.791321,484.120209,488.755737,-600.293335,515.537903,338.699677,-604.204041,488.799896,77.615524,-544.771667,445.999664,31.070810,-782.473145,482.778564,39.842587
28,0,-635.656616,252.058868,450.696625,-651.558594,355.451996,453.389740,-631.406067,217.966171,79.439339,-634.728088,409.807526,82.342903,-700.137573,159.935181,955.136719,-711.980347,447.025330,952.250061,-520.577942,257.355103,977.261658,-523.184326,365.259491,975.064880,-638.027710,96.234459,701.752747,-634.005676,123.914192,483.155334,-607.597656,103.038887,306.691040,-616.028015,136.987717,70.859436,-553.106384,177.724548,34.806278,-793.066528,158.392120,41.201019,-647.248779,519.049011,694.735779,-661.772339,484.171051,488.772797,-600.299866,515.578308,338.699982,-604.191833,488.796539,77.622620,-544.757324,446.014648,31.069403,-782.459717,482.781830,39.867523
29,0,-635.576538,252.078949,450.695618,-651.759521,355.570496,453.349426,-631.448608,217.965897,79.431282,-634.752136,409.827454,82.346664,-700.070618,160.037689,955.105835,-711.795959,447.270142,952.592041,-520.512878,257.438263,977.231201,-523.111267,365.311646,975.069153,-637.999146,96.297523,701.760681,-634.011597,123.968163,483.152618,-607.618530,103.065948,306.699097,-616.038452,136.976089,70.853638,-553.118286,177.713226,34.795708,-793.066650,158.403564,41.188690,-647.203125,519.111023,694.732117,-661.745361,484.205322,488.763702,-600.299316,515.630737,338.709503,-604.210327,488.814728,77.616600,-544.757019,446.012146,31.067659,-782.463257,482.771545,39.850903
30,0,-635.569519,252.190170,450.688599,-651.830872,355.599854,453.422180,-631.412720,218.079895,79.435928,-634.775757,409.855896,82.337715,-700.050659,160.158020,955.123108,-711.815674,447.222534,952.284302,-520.494202,257.520050,977.243591,-523.081787,365.417328,975.024292,-637.935669,96.364059,701.800842,-634.048401,124.092476,483.146606,-607.669556,103.118080,306.702240,-616.010315,136.963821,70.860733,-553.160645,177.703110,34.779736,-793.057373,158.393143,41.190571,-647.153809,519.241150,694.709473,-661.770508,484.331116,488.756287,-600.304260,515.684753,338.669250,-604.212158,488.826050,77.602798,-544.765625,446.000885,31.062922,-782.462463,482.774506,39.840702
31,0,-635.555725,252.302795,450.712311,-652.120667,355.783752,453.209137,-631.443726,218.012924,79.429710,-634.759216,409.850830,82.358208,-699.992615,160.246552,955.113770,-711.716614,447.347687,952.270142,-520.443115,257.612915,977.232361,-523.009094,365.505219,975.037170,-637.948425,96.467712,701.825134,-634.084351,124.164009,483.161285,-607.683472,103.158478,306.713623,-616.016479,136.972916,70.863647,-553.157288,177.703506,34.785164,-793.047791,158.383286,41.192612,-647.103149,519.337158,694.710205,-661.770508,484.420074,488.759186,-600.325439,515.733032,338.655853,-604.220215,488.834381,77.600983,-544.764343,445.995026,31.045834,-782.453613,482.764709,39.846123
32,0,-635.538818,252.343781,450.682892,-651.859619,355.757294,453.425415,-631.436584,218.020065,79.436279,-634.773987,409.850067,82.343475,-699.967712,160.383911,955.086243,-711.615234,447.463226,952.267639,-520.606018,257.655212,977.109070,-522.953369,365.582062,975.027344,-637.928955,96.552307,701.818359,-634.098633,124.241585,483.171906,-607.725830,103.221390,306.716064,-615.999634,136.977951,70.887604,-553.138306,177.707718,34.789906,-793.050964,158.385086,41.198532,-647.055969,519.452026,694.710327,-661.774353,484.504181,488.765106,-600.345337,515.820312,338.659180,-604.216736,488.846588,77.597450,-544.757812,446.013092,31.042728,-782.460388,482.764984,39.852600
33,0,-635.552246,252.422394,450.669922,-651.968079,355.846985,453.384369,-631.423523,218.027100,79.427490,-634.741577,409.852051,82.368736,-699.907532,160.492142,955.103210,-711.513733,447.583496,952.258789,-520.559204,257.756561,977.118164,-522.903198,365.682495,975.037048,-637.955505,96.670624,701.787415,-634.132751,124.305794,483.179596,-607.720703,103.252831,306.721558,-616.008667,136.994980,70.870956,-553.096497,177.717087,34.801411,-793.072083,158.391068,41.197277,-647.008911,519.564636,694.710571,-661.754150,484.582642,488.734619,-600.349609,515.872131,338.631714,-604.205627,488.867340,77.595253,-544.750244,445.997650,31.049885,-782.459717,482.791229,39.851246
34,0,-635.629456,252.582428,450.682709,-651.904053,355.912048,453.380890,-631.417053,218.037018,79.414253,-634.746155,409.872925,82.357338,-699.894287,160.626251,955.111938,-710.942017,447.606537,952.004150,-520.523865,257.856842,977.140137,-522.850891,365.795410,975.047424,-637.918457,96.730217,701.842529,-634.145813,124.391434,483.186279,-607.752319,103.299889,306.746948,-616.023621,137.004410,70.897934,-553.141052,177.714661,34.798191,-793.042725,158.390594,41.215897,-646.979370,519.650208,694.712646,-661.758728,484.666290,488.739807,-600.365417,515.913757,338.617249,-604.205261,488.879272,77.587891,-544.770630,446.021942,31.050213,-782.476685,482.773926,39.845894
35,0,-635.657654,252.650146,450.647003,-652.211792,355.960754,453.527466,-631.387878,218.015518,79.403725,-634.739746,409.879059,82.355713,-699.830994,160.756241,955.090088,-711.300232,447.803406,952.265442,-520.476013,257.952637,977.148682,-522.825439,365.907715,975.037292,-637.931641,96.859177,701.831848,-634.120483,124.479683,483.199463,-607.766479,103.345146,306.768036,-615.999817,137.001312,70.912247,-553.124634,177.720016,34.821590,-793.049500,158.382538,41.207504,-646.925903,519.769287,694.716431,-661.763123,484.759155,488.742188,-600.338257,515.960571,338.621216,-604.218994,488.891663,77.594437,-544.756470,446.019043,31.064114,-782.451111,482.772888,39.844463
36,0,-635.679871,252.756775,450.662964,-652.009705,356.069611,453.394958,-631.431213,218.027390,79.415627,-634.740112,409.886688,82.369934,-699.819824,160.911880,955.103210,-711.238647,447.933685,952.270935,-520.432556,258.071777,977.136475,-522.782593,366.016693,975.065308,-637.893555,96.961960,701.863708,-634.135925,124.544601,483.222687,-607.772705,103.406822,306.796875,-616.020813,137.011749,70.900818,-553.155518,177.707626,34.803078,-793.054138,158.405472,41.202789,-646.892822,519.873291,694.721191,-661.732117,484.823181,488.760254,-600.330322,516.018860,338.610107,-604.213501,488.883514,77.582428,-544.764771,446.016235,31.063284,-782.435608,482.762604,39.861526
37,0,-635.670044,252.845886,450.637604,-652.276245,356.115234,453.568146,-631.437561,218.048126,79.404091,-634.723328,409.881866,82.399689,-699.768311,161.045609,955.117065,-710.954285,447.939850,952.668518,-520.402588,258.180023,977.142944,-522.731812,366.125885,975.045593,-637.870361,97.088951,701.874084,-634.167664,125.001625,483.270477,-607.746948,103.440514,306.804291,-615.987915,137.007812,70.922470,-553.157227,177.716888,34.790802,-793.039001,158.393051,41.208923,-646.843872,519.968140,694.704834,-661.688721,484.875824,488.746277,-600.315979,516.061829,338.594910,-604.215515,488.907288,77.581894,-544.767090,446.013153,31.040459,-782.417786,482.774719,39.846298
38,0,-635.673340,252.943848,450.643951,-652.165161,356.192474,453.521362,-631.422729,218.046570,79.420738,-634.744934,409.914124,82.386139,-699.757141,161.205841,955.111389,-711.132507,448.333923,952.780823,-520.355225,258.298279,977.142883,-522.675598,366.233612,975.074219,-637.840515,97.201164,701.882141,-634.169128,125.097748,483.276520,-607.731873,103.498566,306.846161,-615.913391,136.979614,70.944756,-553.161316,177.725723,34.804790,-793.004883,158.373306,41.210678,-646.798584,520.080444,694.731934,-661.710876,485.071106,488.767639,-600.319031,516.120789,338.590240,-604.226990,488.923950,77.578621,-544.753540,446.017548,31.049646,-782.428406,482.763641,39.856754
39,0,-635.676331,253.011322,450.645538,-652.034302,356.269653,453.508331,-631.442017,218.105362,79.419060,-634.695984,409.902985,82.395454,-699.718018,161.332123,955.118713,-711.068970,448.476013,952.797546,-520.329285,258.409943,977.148682,-522.628662,366.342529,975.060974,-637.759338,97.325806,701.907471,-634.151428,125.142784,483.280945,-607.743042,103.582962,306.816315,-615.923035,136.997665,70.950569,-553.193237,177.730270,34.787838,-793.027039,158.395645,41.220524,-646.764648,520.213501,694.733093,-661.712280,485.197632,488.756836,-600.304871,516.209534,338.581268,-604.205933,488.911652,77.555328,-544.766174,446.017700,31.045294,-782.428406,482.764343,39.857994
40,0,-635.717163,253.093567,450.622314,-651.875061,356.360168,453.435577,-631.406738,218.143555,79.409126,-634.725708,409.931213,82.396828,-699.716614,161.483307,955.122131,-711.037537,448.615662,952.826782,-520.334106,258.565918,977.136841,-522.570923,366.471375,975.069397,-637.727234,97.452812,701.886658,-634.133850,125.218330,483.302704,-607.771545,103.677711,306.803711,-615.923462,136.997955,70.958931,-553.165955,177.709839,34.794899,-793.014282,158.381058,41.224880,-646.718201,520.407104,694.731384,-661.648315,485.262695,488.749878,-600.242249,516.232544,338.563843,-604.201294,488.930054,77.559067,-544.752747,446.020905,31.045586,-782.434937,482.794952,39.862778
