,time (ns),deg test,FPA manual (deg),FPA prop (deg),absolute error (deg),RHEE manual x-,RHEE manual y-,RHEE proprio x-,RHEE proprio y-,RTOE manual x-,RTOE manual y-,RTOE proprio x-,RTOE proprio y-
0,1719500527363761000,-5,-10.935166859528017,-9.763563805008879,1.1716030545191387,137.3382322300339,291.0403719335195,137.41416415648396,291.4049679467604,-80.70497409788929,248.91305932711245,-81.75801306821762,253.69088057196961
1,1719500541669628500,10,3.7941607985431856,2.42096780692894,1.3731929916142454,137.6395593843364,292.29294445543457,137.58913450561397,292.22570638640326,-83.53049157965772,306.96040357902564,-84.07472237055877,301.59743786845905
2,1719500556515632100,-10,-15.881090801143579,-16.261976937213266,0.38088613606968735,137.0522970166131,290.2108841231378,137.03458767791088,290.3104693600989,-76.4615541833444,229.46603985559994,-76.27500261208,228.08801291765934
3,1719500568761402400,-15,-20.458296595106564,-26.386781853595352,5.928485258488788,136.90845887578132,289.4247955749652,136.73325141074727,288.816273998945,-71.28625853275612,211.75665370727666,-62.159245495663676,190.142365837969
4,1719500582701304100,5,-1.2751497630001363,-4.320037344544979,3.044887581544843,137.25842556671898,291.5414121985126,137.17133900920342,291.2509229796984,-84.22284156574456,286.6114081787622,-84.10068876675614,274.53557336644633
5,1719500597233402100,15,10.016570232875965,9.665864534756253,0.35070569811971275,138.07682130877492,293.13373080501464,138.14017555948263,293.0055531681608,-80.11091404246534,331.67118162387266,-80.28031041226461,330.20693230066934
6,1719500611849330100,15,9.737640447873655,6.860435427325093,2.877205020548562,138.04567046601548,293.0315992047159,137.91369982498563,292.72436103742587,-80.66621451541164,330.564603836597,-81.9758974734752,319.1798745727901
7,1719500627066396400,-15,-19.487021214187735,-19.213828383650082,0.27319283053765275,136.92647829700593,289.55676633216586,136.9102428095593,289.8048990325412,-72.36369296004544,215.49657938526892,-73.12346670227308,216.60657896669193
8,1719500640217983900,10,3.976529348093625,1.9995487273324695,1.9769806207611553,137.48650417739572,292.05136584235595,137.48591047635122,291.9578234858492,-83.59536855138576,307.41991213404606,-83.84322315818314,299.6850617868219
9,1719500656155550100,-5,-10.84649250426216,-10.41792461310487,0.4285678911572912,137.2769874753,290.93614831152877,137.29795454320134,291.1565430976509,-80.8797341704251,249.13703509514437,-81.41648850253216,250.9441988503634
10,1719500668923207500,5,-1.256779930811191,-3.787506402857616,2.530726472046425,137.2503975255153,291.52953623874754,137.1903962804764,291.29097432015675,-84.2746123155282,286.66961725716004,-84.27979448910227,276.6294453765009
11,1719500681973484700,-10,-15.47315990717568,-15.023809994759517,0.44934991241616196,137.02895983848617,290.13067170453206,137.0227114935521,290.28261531834875,-76.95998987981734,230.89422202470814,-77.6873247927734,232.65559222571355
12,1719500695176950700,10,3.8332495258461554,2.23068821199658,1.6025613138495753,137.53954306574337,292.1096092436451,137.5257726075723,291.9871842479441,-83.63011187768434,306.9286005010061,-84.16290954294689,300.6225208120255
13,1719500708467947000,-5,-10.743373422869679,-12.630559820986287,1.887186398116608,137.2926757263589,290.98490684905823,137.18348508752385,290.6508489552988,-81.01608514098822,249.56385171536294,-79.79210665558023,242.02953314451585
14,1719500723387998800,15,9.761323031423428,7.901836017249382,1.8594870141740465,138.02993925314027,292.9165459581374,137.90636787528604,292.6221396916198,-80.33935466819108,330.4836840682338,-81.5509926743053,323.0815328008357
15,1719500738306123200,-15,-19.780334612432995,-24.323066551912977,4.542731939479982,136.86473043343065,289.367973798009,136.72200974442129,288.9098559399586,-72.17661940737587,214.1894950422415,-65.61220397155788,197.45437389994066
16,1719500751343322000,5,-1.0647098816855936,-5.297416352260681,4.232706470575088,137.22068594791745,291.4763789001206,137.888157866374,292.22384568445295,-84.64635806550888,287.35301709878985,-83.90466464072004,271.6588349899902
17,1719500795396868300,-10,-14.93557026225242,-20.241026182241356,5.305455919988937,137.03566224285,290.1312444026994,136.89809766113933,289.28730717450486,-77.46051413854465,232.91561034074783,-71.6517698543644,212.3863061644267
