,0,1
0,1718105157089145700,13.535250178761823
1,1718105158379305700,8.43103526990628
2,1718105159678939600,12.657079763287603
3,1718105160999501200,13.960455376686374
4,1718105162308096900,-0.32496742891493313
5,1718105163618691700,6.1284443705362
6,1718105164958188300,4.385391562561597
7,1718105166278781600,7.406909837999243
8,1718105167617861800,7.3585900973750045
9,1718105168940752000,9.56848831693226
10,1718105170238630000,9.63370267248449
11,1718105171547825500,9.662882218746
12,1718105172847958500,8.59762146097164
13,1718105174148086800,7.068958521318959
14,1718105175448218500,11.071638398816223
15,1718105176748203300,5.995317286732782
16,1718105178068450300,8.735940824879444
17,1718105179348072900,7.602994251126371
18,1718105180647704600,10.91075340023296
19,1718105181938871300,7.648983557294945
20,1718105183267609900,5.216197714125209
21,1718105184578355200,6.292659155030016
22,1718105185907503300,6.942824143405377
23,1718105187227571700,9.301966624028266
24,1718105188567565800,7.807271319112688
25,1718105189897345700,8.29685017671904
26,1718105191227377400,8.42629636735284
27,1718105192527035900,8.815121009983287
28,1718105193817485700,12.985233435816502
29,1718105195137893400,8.500252519432452
30,1718105196437257600,9.484597331396197
31,1718105197747204300,11.278736947552126
32,1718105199067632800,9.378524195362374
33,1718105200358277400,11.761496862116019
34,1718105201647917100,11.202375757692144
35,1718105202937528800,13.45027191289261
36,1718105204227194900,9.5961338346189
37,1718105205517264600,7.554986021322408
38,1718105206818079500,12.100900413840252
39,1718105208107089000,8.780318482313673
40,1718105209397177400,7.047823311260622
41,1718105210677546000,12.309217732535489
42,1718105211967254200,10.282822483803338
43,1718105213257349700,9.278821045768003
44,1718105214567344400,10.274150954668519
45,1718105215846903500,8.515916694019595
46,1718105217136910900,10.368727670500256
47,1718105218417418400,11.125226996321746
48,1718105219676473100,11.104346761220691
49,1718105220966540200,9.72278131113587
50,1718105222246747300,10.289524863802857
51,1718105223507183900,13.851514808608597
52,1718105224796429000,7.928884414760557
53,1718105226066625200,6.3897865706788295
54,1718105227356724000,10.854925976099226
55,1718105228636228300,10.562173560684467
56,1718105229936063700,9.91554392616862
57,1718105231236863100,8.934333901754323
58,1718105232526513000,9.19359863916693
59,1718105233786782800,10.088529456872168
60,1718105235036583500,6.968398498148112
61,1718105236285889900,10.438954338978093
62,1718105237536681100,10.978276282406693
63,1718105238786480800,9.680197168006135
64,1718105240055713100,11.72438190903974
65,1718105241326444700,9.950587478156065
66,1718105242616342000,4.935656195991532
67,1718105243865847600,11.124278310098102
68,1718105245145571100,12.119368805273352
69,1718105246426269000,8.41819649439788
70,1718105247706415900,10.685888087591087
71,1718105249025831400,8.465213236986761
72,1718105250285908400,13.623123189669272
73,1718105251605526600,9.53733362375906
74,1718105252957513100,11.2284372943963
75,1718105254265851200,11.319087456639046
76,1718105255565684000,16.095448940704003
77,1718105256875676600,8.255800239485525
78,1718105258196021300,10.130650286638161
79,1718105259515525300,10.967165261515557
80,1718105260835279300,11.207384471171407
81,1718105262135483400,11.628577727612853
82,1718105263485652000,9.946645300127065
83,1718105264785936000,9.814170916453394
84,1718105266095999200,11.759527132809733
85,1718105267415062900,9.442491345910087
86,1718105268705245400,11.278753706164537
87,1718105270015882900,8.898898408712295
88,1718105271345334900,7.862217673508114
89,1718105272675452700,10.559944546843916
90,1718105274015783000,9.388878870880946
91,1718105275365746500,10.782562772774348
