,time (ns),deg test,FPA manual (deg),FPA prop (deg),absolute error (deg),RHEE manual x-,RHEE manual y-,RHEE proprio x-,RHEE proprio y-,RTOE manual x-,RTOE manual y-,RTOE proprio x-,RTOE proprio y-
0,1718005362326643000,-5,0.554696051791162,-2.804650974652067,3.359347026443229,47.695136171226174,298.0323180895473,48.553073893080715,298.7446554055728,-176.30445097113943,300.2009868764342,-174.96548468883677,287.79458655689456
1,1718005376785781800,10,15.385274936199794,14.519595442839513,0.8656794933602807,44.09237104269939,297.4622514329597,44.40747715030399,297.5467051064921,-172.18770357588505,356.9759121349053,-172.8742051103159,353.81885750927063
2,1718005389643830700,-10,-4.19172527089184,-7.63771178216753,3.44598651127569,48.86998651384435,299.1072601071777,49.48227774279996,300.34235292379856,-174.04691620562377,282.76963326365654,-171.6088001923287,270.6943800558288
3,1718005402102292400,-15,-8.875904871253965,-17.59532599861299,8.719421127359023,49.602157155547786,300.26860845365513,50.941466052845485,303.63631515491096,-170.68296888144445,265.8677823079733,-160.47475840368753,236.5901199604823
4,1718005413940278900,5,10.696750969528432,9.152528055719253,1.544222913809179,45.07501334585883,297.9051688473709,45.46238066026643,297.822880950317,-174.94221384142813,339.4649338455794,-175.46123104803743,333.41687719943496
5,1718005426720147500,15,21.00079059688817,23.69399843068139,2.6932078337932204,43.16402501729318,297.17861948750067,42.09838276779516,297.53005211242,-167.00060825291956,377.85659092843247,-163.4304507888197,387.7252265302971
6,1718005440052544200,15,20.88121896597255,21.840933202662804,0.9597142366902531,42.89677336047754,297.5705236932921,42.8419753996701,297.63317783851096,-166.7657286855581,377.5541108169263,-165.55392092847723,381.1583387379315
7,1718005453001650300,-15,-8.811667581611665,-10.730226298745698,1.918558717134033,49.57378358212075,300.20272617612005,49.87341148573976,301.5516741906968,-170.85947204816256,266.0318895017067,-168.8344748307325,260.10687977162735
8,1718005464690251900,10,15.22384525284452,17.065190850954107,1.8413455981095872,44.2477231990855,297.5911148261033,43.8986902281132,297.6823405736226,-172.36511424799875,356.5403353205008,-170.49783375288385,363.4967694897599
9,1718005475789527100,-5,0.5895212420851498,-2.231839899363413,2.8213611414485626,47.60071813166634,298.67232447951295,48.21211273163789,299.6290782516153,-176.04803255144986,300.9735470693628,-174.9644738747097,290.9312912104572
10,1718005486952112200,5,10.525050542596048,12.81002806006907,2.2849775174730222,45.01258324855546,297.96519319528363,44.78431012305615,297.8345015580155,-175.13301593815328,338.8663334756818,-173.80493460654463,347.5369939514337
11,1718005497663591500,-10,-4.191970093363461,-5.227676849248328,1.035706755884867,48.69207786753446,299.55276678983654,49.0334561188378,300.3081149128922,-173.9000145539884,283.23798912565485,-173.25145915709768,279.9703336079194
12,1718005509492335300,10,15.397569440691559,18.92682978360013,3.5292603429085716,44.46183219050042,297.41388730386836,43.32284824272737,297.7228399032608,-172.32837617808315,357.1179652338865,-168.73634243751408,370.4378873781225
13,1718005520878201300,-5,0.9492761102587642,-2.3981346478414314,3.3474107581001955,47.510687077072966,298.7001217295385,48.26546919973372,299.92484931741365,-176.22862111266284,302.40737238110376,-174.89058095219914,290.57911759576064
14,1718005533025573500,15,20.476216809476313,23.006289155387766,2.530072345911453,42.739212863551614,297.6396447831255,42.29741507169561,297.672778385772,-167.42509488683697,376.11744190042083,-164.2664033409789,385.3806776061205
15,1718005546241635100,-15,-8.434546527816414,-11.857416472245395,3.4228699444289816,49.159681797577974,300.55716426175076,49.51416001801256,302.9105327864361,-171.04318386013242,267.90475537525015,-167.87223314973366,257.26874960404
16,1718005558471775500,5,11.023139829253749,9.357686930645109,1.66545289860864,44.90613145185447,297.93788493506037,45.328284517552824,297.93018406475034,-174.746648280419,340.72612953568057,-175.57611153808426,334.333080677418
17,1718005570773867900,-10,-3.7308975184960103,-8.340478782863086,4.609581264367075,48.52076418647048,299.58445462938204,49.29692418957641,301.57137272357755,-174.33078032507748,285.0526092367453,-171.07126181498376,269.2641138304131
