,time (ns),deg test,FPA manual (deg),FPA prop (deg),absolute error (deg),RHEE manual x-,RHEE manual y-,RHEE proprio x-,RHEE proprio y-,RTOE manual x-,RTOE manual y-,RTOE proprio x-,RTOE proprio y-
0,1717674969599471100,-5,-4.088799715257941,-5.139503567814879,1.0507038525569383,136.84232571884377,314.3513168058478,136.81077340528108,314.4692705908794,-119.32903281907082,296.03905894982313,-119.172659909928,291.4454488292127
1,1717674981267272300,10,9.70860000321006,4.575745071858973,5.132854931351087,136.57004121691884,313.43954378212106,136.50923784818517,313.3909765727237,-116.81693519677513,356.790918079343,-119.4126287902586,333.8729244444698
2,1717674993528876600,-10,-9.452521462046976,-10.532685620019242,1.0801641579722663,137.3654819349132,315.2500822276946,137.44141457301458,315.7710959559416,-116.55208798422294,272.97512641005153,-115.79173554841405,268.68766524573016
3,1717675010022942200,-15,-13.757123444127545,-11.875329238211387,1.881794205916158,137.53583802680504,315.4508807014594,137.41578022648554,315.8352476576651,-112.7196198368952,254.18078209805452,-114.76517345736124,262.8057829139043
4,1717675026344466400,5,5.022396406895245,2.0706856539666885,2.9517107529285567,136.46301752783154,313.556017668839,136.37483941754684,313.62470194519483,-119.68111925287717,336.0666201488012,-120.39038320788218,322.9083117986973
5,1717675038272926300,15,14.576476709894738,13.984959652364404,0.5915170575303339,136.3298225413728,313.05192170742635,136.08889194913309,312.56129243384123,-112.64992704244682,377.7971438391216,-113.27790334670259,374.6658930857905
6,1717675052718643600,15,14.467651529800259,9.395149785897289,5.07250174390297,136.2823485910537,313.19173663974726,136.1246480894201,313.00204096769426,-112.85249309885252,377.4723434364306,-117.33357542751442,354.93973426059057
7,1717675069222917700,-15,-13.40846500550417,-17.42835960183921,4.0198945963350425,137.21753866517034,315.1699847789219,136.8031378401797,317.16880607693287,-113.22054978009595,255.46811473756517,-108.85409623967836,240.0509407855031
8,1717675082856559200,10,9.6286499802728,7.945295873462989,1.6833541068098103,136.11655971284452,313.20385297669367,136.04903212934536,313.13074961747327,-117.46535236998429,356.2244616759505,-118.60507373973232,348.67214569502545
9,1717675098701352800,-5,-5.015286781560408,-6.333123397436978,1.31783661587657,136.33860053767827,314.0919759121365,136.39051141557138,314.46333828023546,-119.64956207243193,291.62709046398857,-119.01302795101651,286.11706389251987
10,1717675111132868900,5,5.018148957324787,3.426128805238565,1.5920201520862216,136.12652873037092,313.55352139349577,136.0502020820257,313.3427084619172,-120.08885676409817,336.05124506839786,-120.36673463112477,328.6940322029175
11,1717675124170373500,-10,-8.753482580798517,-9.947840097462066,1.1943575166635494,136.69037727100658,314.7813304034494,136.81171415836783,315.38215873523023,-117.72555944199213,275.60714194690667,-116.87698472881914,270.88808729716357
12,1717675136032745400,10,10.004705080428314,9.515741211839838,0.48896386858847585,135.9752468962553,313.22738758419433,135.74116354054286,312.8327967967164,-117.39438061210005,357.92474271290786,-117.68746772993865,355.31378419819794
13,1717675149865942600,-5,-4.043207077086013,-4.971695465906545,0.928488388820532,136.18973769464992,314.11885357794625,136.1232728662146,314.10208911458267,-120.15916825402128,295.9989221135237,-119.8006783991825,291.83903517807653
14,1717675164232872100,15,15.03306053709711,10.356365492095023,4.676695045002088,135.80985588441746,313.0661089320499,135.5608193958258,313.0498167868014,-112.7883538147497,379.83156608799715,-117.30765017652602,359.26083051761356
15,1717675175984303800,-15,-12.506047067571012,-15.437376996715043,2.931329929144031,136.63261003238114,315.15363297953974,136.48506779284023,316.83237606289686,-114.646091229645,259.41866172535487,-111.90081001230793,248.2411467195044
16,1717675187264812200,5,5.537658955891954,5.996487061548288,0.4588281056563348,135.64846074248828,313.37425048828914,135.45226735181518,313.1279529866436,-120.26985895182344,338.1861603764733,-120.14473765586871,339.97643646642115
17,1717675198400725300,-10,-9.06625304976705,-9.714810889027929,0.648557839260878,136.3091420114132,314.8577795474237,136.39273691941554,315.1595330373375,-117.8470825613274,274.3020709944587,-117.39765091980101,271.7108232603374
