,0,1
0,1712738644992505100,8.078774747851348
1,1712738646192502700,-5.892435781743421
2,1712738647612501500,-9.592633513106193
3,1712738649062499600,-6.353762660746312
4,1712738650482498000,-4.315124643017165
5,1712738651902496300,-9.345774639151628
6,1712738653232494400,-5.8228245786682304
7,1712738654663491800,-5.700696140924887
8,1712738656052490800,-4.786769803986326
9,1712738657472490800,-3.62756418612998
10,1712738658862490700,-8.996871645520953
11,1712738660202494100,-5.595252873189312
12,1712738661602490800,-5.518883248610041
13,1712738663002490100,-6.7216680288262305
14,1712738664412490300,-3.470655743341418
15,1712738665772490200,-10.953832386036312
16,1712738667122490200,-2.525479109015257
17,1712738668492491200,-6.883044518704731
18,1712738669872491100,-3.9929419613378556
19,1712738671232491300,-12.560146156241471
20,1712738672582491300,-1.0350063866112322
21,1712738673932490500,-8.443023345007454
22,1712738675303490700,-2.2192055548421736
23,1712738676682491500,-11.151934139035305
24,1712738678042491200,-5.989827842459824
25,1712738679392490500,-6.158760459139018
26,1712738680762490500,-4.143380283782606
27,1712738682112490900,-8.810263343081095
28,1712738683484491800,-3.0588869654047284
29,1712738684842490700,-7.810688995530568
30,1712738686212981800,-4.768993489368711
31,1712738687612981900,-2.0989370689439
32,1712738688982981700,-10.14654466356379
33,1712738690352980800,-5.03564751405356
34,1712738691723981800,-7.792768416083015
35,1712738693082980800,-5.704916243679962
36,1712738694452981200,-6.374761263729036
37,1712738695812982100,-4.212774266589744
38,1712738697163980800,-8.333148634474819
39,1712738698522982100,-5.9989529970949516
40,1712738699914981600,-2.7843457522404584
41,1712738701272982100,-8.512925985853606
42,1712738702622982200,-5.100236521411907
43,1712738703992982300,-3.8137954105494365
44,1712738705322982200,-12.874947464708274
45,1712738706673982000,-3.484353106476787
46,1712738708042981500,-10.144854061497993
47,1712738709402982300,-5.167271842340603
48,1712738710742982500,-4.525291154663961
49,1712738712112982200,-8.001133088759538
50,1712738713472981500,-5.313205845062306
51,1712738714832981600,-3.877987769293112
52,1712738716192981500,-10.801966873077774
53,1712738717552982500,-4.136205691284482
54,1712738718902981700,-5.8260723307060935
55,1712738720282982600,-4.592907360497256
56,1712738721662982500,-6.044508705379462
57,1712738723012981800,-8.664169241494482
58,1712738724372990100,-6.1487880691612276
59,1712738725772981900,-5.400344581035216
60,1712738727172982800,-3.4733855324472156
61,1712738728502982700,-12.987356902488582
62,1712738729842982900,-4.520530272511462
63,1712738731172982800,-7.278043461518561
64,1712738732542982200,-7.515324445564188
65,1712738733912982600,-5.148205715706895
66,1712738735302982900,-6.171269159319956
67,1712738736683982400,-4.816449501970073
68,1712738738072983000,-3.9415962613951865
69,1712738739422982400,-10.489178552643436
70,1712738740812982200,-5.2276888781512065
71,1712738742152982200,-7.201726336072583
72,1712738743484983100,-5.247222123297622
73,1712738744892983300,-3.9670324653097357
74,1712738746243983500,-10.044004056773918
75,1712738747632983200,-7.803575867688956
76,1712738748972983500,-2.71764131483538
77,1712738750262983400,-11.104728230558514
78,1712738751602982500,-5.095117533263761
79,1712738752972983300,-3.0282771879484756
80,1712738754332987500,-12.74196123385348
81,1712738755722983600,-6.493544667306911
82,1712738757113982700,-0.2968395506778115
83,1712738758482983600,-7.647199211988289
84,1712738759892983600,-7.498811121621028
85,1712738761262982700,-6.086537610985954
86,1712738762642982800,-5.646040782854736
87,1712738764042984000,-4.488453902230886
88,1712738765412984000,-12.244215651593587
89,1712738766762983200,-8.263260956397932
90,1712738768112983900,-3.6402106577971
91,1712738769502983800,-9.230735015074002
92,1712738770872983900,-5.502293222716285
93,1712738772282984000,-5.100836801592092
94,1712738773633983200,-6.88142728275774
95,1712738775052983200,-6.271874267884533
96,1712738776432984100,-9.164924055232097
97,1712738777833103000,-3.6507697163467996
98,1712738779203103100,-11.405156899382046
99,1712738780583099500,-4.603234138299729
100,1712738781943088800,-7.11429391583221
101,1712738783363078200,-4.7060498557990895
102,1712738784763066700,-3.604574941051911
103,1712738786143056200,-3.352956689684092
104,1712738787543045200,-3.1202254831419114
105,1712738788913034800,-4.400844987008744
106,1712738790324023800,-3.49921799573118
107,1712738791703012800,-5.661711729324513
108,1712738793133001900,-8.975092185168602
109,1712738794523242300,-2.12905303687962
110,1712738795913231300,-4.456492158285908
111,1712738797303220800,-5.789689077592603
112,1712738798663210000,-6.034462492951489
113,1712738800065199400,-6.122635060468677
114,1712738801463188100,-5.716742910350371
115,1712738802853178000,-4.70512168014205
116,1712738804253167000,-7.3605508158089235
117,1712738805663155700,-5.712778681303111
118,1712738807063145100,-7.126869128488997
119,1712738808433134600,-5.990313068972889
120,1712738809844122900,-5.014408458112762
121,1712738811233113100,-3.2246726421901086
122,1712738812623101900,-8.869285447266925
123,1712738813953091900,-5.651297674301075
124,1712738815323080900,-3.4936771204502333
125,1712738816673070400,-12.913736299916076
126,1712738818023060000,-3.725027436975614
127,1712738819365049300,-8.322814676987734
128,1712738820693039500,-5.244270469489936
129,1712738822063028400,-4.487362542962461
130,1712738823413018100,-9.944767705330186
131,1712738824783007400,-2.485392147702208
132,1712738826092997200,-10.391671521175207
133,1712738827452986500,-5.9245413877366495
134,1712738828813975700,-2.7268875553030822
135,1712738830133035900,-5.725249870444705
136,1712738831483810600,-8.619619283217956
137,1712738832853789400,-6.4789239604656395
138,1712738834202922500,-6.697951257864014
139,1712738835553382100,-7.8703395846995905
140,1712738836903654700,-7.469970237429607
141,1712738838303676900,-5.577804316258854
142,1712738839692968600,-3.8386427721145315
143,1712738841023476800,-11.470754477943949
144,1712738842393104700,-6.5336007072148545
145,1712738843794093900,-5.516891581519112
146,1712738845133083700,-6.737483145884132
147,1712738846523037100,-6.171760339931809
148,1712738847933544700,-6.119055115746981
149,1712738849293578200,-6.581824915488763
150,1712738850675713700,-4.901315241463097
151,1712738852083150100,-4.4287011612257645
152,1712738853463847400,-11.045618331784755
153,1712738854813837100,-4.330359134759068
154,1712738856163627100,-8.247674826023498
155,1712738857543651100,-5.73918338946425
156,1712738858893609100,-5.569978589133538
157,1712738860243625700,-5.27850234395869
158,1712738861623588700,-6.920775478817343
159,1712738863023615700,-5.979868915309758
160,1712738864363586500,-5.069861728400883
161,1712738865723584900,-4.304996581657226
162,1712738867093635500,-11.604063022215623
163,1712738868453042300,-1.9400622984635751
164,1712738869793652200,-10.186961833984393
165,1712738871133736000,-6.4892373353553685
166,1712738872513575400,-3.170347498670787
167,1712738873833565200,-7.153824448405402
168,1712738875153823000,-4.363862848481745
169,1712738876513820800,-5.359612184736352
170,1712738877863591400,-7.635496794908206
171,1712738879223749900,-6.400028925148942
172,1712738880613588400,-7.0593453879990955
173,1712738881993102100,-6.460722470349875
174,1712738883403091200,-3.914196608259801
175,1712738884763048300,-11.119149837918599
176,1712738886113215300,-4.960590870961643
177,1712738887493579200,-3.825029710660932
178,1712738888843570900,-7.868201588372258
179,1712738890233560200,-4.513572568357563
180,1712738891583643000,-10.17314635840598
181,1712738892944152400,-7.204269356678199
182,1712738894293638900,-7.082591750548025
183,1712738895683089100,-6.2956576947908385
184,1712738897043556700,-3.4607610513492326
185,1712738898423006200,-11.75164568049161
186,1712738899763004600,-4.824798399573678
