,time (ns),deg test,FPA manual (deg),FPA prop (deg),absolute error (deg),RHEE manual x-,RHEE manual y-,RHEE proprio x-,RHEE proprio y-,RTOE manual x-,RTOE manual y-,RTOE proprio x-,RTOE proprio y-
0,1718292882915999600,-5,-1.428362603020301,-2.099998276067565,0.6716356730472641,67.52153328958136,291.0500098590424,67.89968746961249,291.8218828369624,-169.1326572235545,285.14908587351835,-168.93622724265472,283.13751121976713
1,1718292894705056500,10,13.132468502416978,11.081862668677765,2.0506058337392137,66.1439738719108,292.99329488474115,66.39622964373488,292.4729971882957,-163.9947637350451,346.68575277504897,-165.51076659651395,337.895108393397
2,1718292905401102100,-10,-6.3254112403145,-6.3667101672160875,0.04129892690158776,68.54470136090023,291.735753899838,68.37405286391565,292.6002230844559,-167.3312200138929,265.58891619875885,-167.06293783648928,266.33023829500723
3,1718292916291104300,-15,-10.148732513757716,-9.92606538403554,0.22266712972217562,68.80150643937175,291.3288527328599,68.27129797221544,291.4821021756992,-164.51560977146576,249.56397057777235,-164.4556767067789,250.75563564407472
4,1718292927977017100,5,8.553911918880123,7.798502071399884,0.7554098474802391,66.24054496855288,292.3757302437087,66.30164020775538,292.2300993480906,-167.40965462791576,327.5197796529101,-167.87075455921425,324.30149027439813
5,1718292939987771800,15,17.97320755997291,14.740917994671204,3.2322895653017056,65.768087262887,293.8885270221172,65.55937406032807,292.55504231945264,-159.08427971726604,366.8312624050924,-162.74392561343868,352.6235895756343
6,1718292952723184500,15,17.876454351835967,18.96205332107189,1.085598969235921,65.64764608552017,293.861974047858,65.63923153254835,293.49022905474493,-159.27618949948618,366.40833192354677,-157.59523215536925,370.1906809087779
7,1718292964662800200,-15,-11.09403045170665,-12.076612658790964,0.9825822070843131,68.03189523835319,290.6229216802221,67.60215752329428,294.527927375286,-164.06723657464283,245.11199470070073,-163.72430778260318,245.03458557079617
8,1718292977380862000,10,12.354318061206099,11.137307961687759,1.2170100995183404,65.43505292890639,293.3314271517105,65.51117982358065,292.92568112135825,-165.42650506091306,343.89670262699366,-166.24128558674016,338.5504406002755
9,1718292988265622400,-5,-1.8427526873733264,-3.286511784872004,1.4437590974986774,66.54309080366733,291.45349272572014,66.68958320672854,292.62291733501667,-169.8721864067256,283.8472577252192,-169.1726153106778,279.0788975902788
10,1718293002815174200,5,8.083337663077472,6.352165343272079,1.7311723198053937,65.7278231481618,292.70243701604403,65.80333435184009,292.3775771612743,-168.16225330228713,325.9205312440803,-168.99397530093378,318.5158416860312
11,1718293015387204200,-10,-6.035356027996906,-3.9615030633424357,2.0738529646544706,67.5130454620781,291.99319839565067,66.7001318063852,292.56355872362855,-168.26851151107851,267.0644454510772,-169.04010518082055,276.23815601984796
12,1718293029531509200,10,12.747256249783256,7.7488189687963915,4.998437280986864,65.33188165505668,293.51157240213104,65.48186600080948,292.60374499127147,-165.15479424344034,345.653780084515,-168.69484026958222,324.46887954841964
13,1718293040031318900,-5,-1.5529081423354398,-1.7041067033555723,0.15119856102013252,66.34210879263469,291.64560726214194,66.40744831077812,292.3319702276351,-169.9119713850964,285.2407594665794,-170.02268152416937,285.297926579069
14,1718293055162529900,15,17.55610352013037,14.483783447388115,3.072320072742256,65.12135673398916,294.38316687446047,64.96174192811233,293.3068927888333,-160.2554403588523,365.68689923781494,-163.6260055333752,352.35468401959355
15,1718293067353128300,-15,-10.474909623582217,-9.275881314662044,1.1990283089201732,67.20806523022438,291.4150386255175,66.68812646930073,295.05299099943574,-165.27480184573022,248.43218114758795,-166.8532880892476,256.91005639658965
16,1718293078737183500,5,8.134123979203371,6.475724344970302,1.6583996342330698,65.27425015842674,293.22914699487984,65.24618149664963,292.59103290891227,-168.67795939809935,326.6676477583265,-169.5796032291755,319.2452714778973
17,1718293092617212200,-10,-5.852833479700804,-5.45092131274761,0.40191216695319376,66.92925482450649,292.4608048689326,66.82279904741276,293.8374833028719,-168.95798808548855,268.2804716677512,-169.15003933367979,271.3198713104584
