,time (ns),deg test,FPA manual (deg),FPA prop (deg),absolute error (deg),RHEE manual x-,RHEE manual y-,RHEE proprio x-,RHEE proprio y-,RTOE manual x-,RTOE manual y-,RTOE proprio x-,RTOE proprio y-
0,1716462445486207500,-5,1.2103228791744385,0.4067310062592716,0.8035918729151669,35.09260406315426,270.50650046988585,35.13025583182937,270.5352923928023,-173.8241508987971,274.9203394621444,-173.70561982344142,272.017800413291
1,1716462461662200900,10,16.764973368074955,17.553615276435053,0.7886419083600984,42.374291210099756,267.1002901243949,43.07241576676721,266.49934671805784,-167.12526850906727,330.2122143207879,-166.26738940788994,332.71936416564193
2,1716462476832373100,-10,-2.901985586402444,-7.592285159384183,4.690299572981738,35.341229973172375,270.48883665071605,35.62440584929915,270.9377460922811,-173.09229542468734,259.922807938479,-170.7372487689681,243.43150329794628
3,1716462491696557100,-15,-7.121387569481563,-15.091988867907746,7.970601298426184,35.758519547667085,270.4715520762176,36.53433052624578,271.21729405751006,-171.2014541743071,244.61486769612844,-164.15265661480277,217.09789105456332
4,1716462506102347400,5,12.329240773476585,12.52396815225735,0.1947273787807653,42.533800979589394,267.30315874303307,42.81468006693286,266.41433231270446,-170.77205508367595,313.92540463467327,-170.7413287607699,313.8522944750276
5,1716462519379052200,15,22.060748691698745,21.154499712611862,0.9062489790868824,42.3389666411165,266.954320588304,42.25576618960245,266.24927601364,-161.14995970064115,349.4202620403737,-162.30789612693317,345.4074588347136
6,1716462532355887500,15,22.201487189711187,23.935976686874337,1.7344894971631497,42.3493964443841,266.84306997967695,43.0017527126949,266.3468626558611,-160.96629019728655,349.8208210779747,-158.23342697954382,355.6732328634421
7,1716462545454018400,-15,-7.17400068679937,-18.960846910499605,11.786846223700234,35.61644973540494,270.59556913836053,36.487936329945676,271.66105503982374,-171.16162871398504,244.56874544110383,-159.4120390002182,204.35698882937348
8,1716462559747727200,10,16.493298318070618,19.554618204297523,3.0613198862269044,43.11763513486602,267.26671438280624,42.953957346917555,266.4611785369316,-167.4255772227899,329.6056688112559,-164.1655965966179,340.02833377297736
9,1716462572192301200,-5,1.7688456103931367,-2.658377764137063,4.4272233745302,34.871875052796206,270.6022324101501,35.27140719540875,270.78962286095566,-173.9517755901733,277.0511226363118,-173.18649793500055,261.11076242741035
10,1716462584633777900,5,12.42340189863868,15.688842770846664,3.265440872207984,42.42718553902047,267.43152960296175,42.90195625999154,266.3391244969925,-170.82441574736663,314.4092541822185,-168.36378759902158,325.67885900746785
11,1716462596743760100,-10,-2.770229608749738,-7.272049998579618,4.501820389829881,35.11726158640742,270.58129545449725,35.33064319293259,271.0085644182851,-173.25599487002395,260.4986681817467,-171.12009388483392,244.66397206677075
12,1716462608713429200,10,17.446813405810847,19.594183108484316,2.147369702673469,42.38663354896519,267.35910664327673,43.05822787432297,266.5778796594002,-166.49534350213224,333.00622576705564,-164.08993267323586,340.3163254701783
13,1716462622897520300,-5,1.737077699384555,-4.880965194603123,6.618042893987678,34.826051433175415,270.6228289901474,35.63333587073083,270.75654978645474,-173.929441721855,276.95376051050306,-172.4853136152712,252.98413501476966
14,1716462634968206300,15,21.74139243391773,23.03563842191854,1.2942459880008101,42.54084445481809,267.2265926891917,43.11934639748119,266.48176644233945,-161.6424299481474,348.6519043171341,-159.62419850440475,352.69016480275
15,1716462648580185100,-15,-7.4712851540525085,-24.98934898291419,17.51806382886168,35.54304646045029,270.6000768238717,36.69309845468761,272.0031476812678,-171.1093121965812,243.49913348059633,-147.03716955716897,186.3698943373617
16,1716462660871713400,5,12.782611924149844,15.766985715177873,2.9843737910280286,42.472922383267104,267.47818524408666,42.471156426618094,266.67978523375314,-170.61995384717432,315.82369628503034,-168.17963598779724,326.15687469717983
17,1716462674313785100,-10,-2.710429920142716,-10.401256248761014,7.690826328618297,35.12505635404473,270.6490363717843,35.502394748747285,271.46759645741395,-173.32841594985615,260.7805893154742,-168.78401103461061,233.96939484902015
