0.00
56.10
65.60
69.90
68.80
77.30
69.90
65.00
76.10
60.30
52.90
77.50
75.40
81.10
62.60
61.60
56.60
74.90
77.30
41.50
82.00
58.60
71.20
50.20
76.90
56.50
49.20
84.20
66.50
60.20
69.00
69.40
58.20
75.80
72.10
111.10
67.30
