0,1,2,3,4,5
0.7954545454545454,0.8712871287128713,0.9032258064516129,0.891566265060241,0.9230769230769231,0.8505747126436781
0.8181818181818182,0.9615384615384616,0.9767441860465116,0.9642857142857143,0.9629629629629629,0.7252747252747253
0.7,0.8601398601398601,0.9473684210526315,0.9655172413793104,0.897196261682243,0.7924528301886793
0.46835443037974683,0.8240740740740741,0.8913043478260869,0.875,0.9444444444444444,0.7948717948717948
0.4810126582278481,0.5401069518716578,0.5210526315789473,0.5085714285714286,0.6014492753623188,0.6
0.8409090909090909,0.7961165048543689,0.7310344827586207,0.8157894736842105,0.7920792079207921,0.8137254901960784
0.6417910447761194,0.8545454545454545,0.9381443298969072,0.8955223880597015,0.9137931034482759,0.64
0.8846153846153846,0.9459459459459459,0.9180327868852459,0.9464285714285714,0.9148936170212766,0.5369127516778524
0.5131578947368421,0.9213483146067416,0.9444444444444444,0.8985507246376812,0.8923076923076924,0.8571428571428571
0.609375,0.5340314136125655,0.4972375690607735,0.49230769230769234,0.5337078651685393,0.6546762589928058
0.72,0.717948717948718,0.6594202898550725,0.6645569620253164,0.6131386861313869,0.5393258426966292
0.6078431372549019,0.9130434782608695,0.8468468468468469,0.8933333333333333,0.9125,0.7446808510638298
0.59375,0.9512195121951219,0.9,0.8674698795180723,0.953125,0.7024793388429752
0.5316455696202531,0.5326633165829145,0.5025125628140703,0.4696969696969697,0.4720812182741117,0.5233160621761658
0.6612903225806451,0.8129496402877698,0.8440366972477065,0.8170731707317073,0.8461538461538461,0.6792452830188679
0.6071428571428571,0.9411764705882353,0.9811320754716981,0.9230769230769231,0.8928571428571429,0.5891472868217055
0.8571428571428571,0.7542372881355932,0.536144578313253,0.4896907216494845,0.5575757575757576,0.48205128205128206
0.5303030303030303,0.5028248587570622,0.4797979797979798,0.5081081081081081,0.676923076923077,0.6923076923076923
0.5070422535211268,0.8273381294964028,0.864406779661017,0.86,0.8333333333333334,0.6285714285714286
0.5641025641025641,0.82,0.7950819672131147,0.7368421052631579,0.7542372881355932,0.6214285714285714
0.4805194805194805,0.92,0.8526315789473684,0.8947368421052632,0.9069767441860465,0.6357615894039735
0.5394736842105263,0.8796296296296297,0.8849557522123894,0.7478991596638656,0.8505747126436781,0.7227722772277227
0.5324675324675324,0.9411764705882353,0.9178082191780822,0.9636363636363636,0.8695652173913043,0.5625
0.5645161290322581,0.9125,0.8596491228070176,0.8260869565217391,0.8888888888888888,0.7701149425287356
0.6981132075471698,0.8869565217391304,0.8165137614678899,0.9108910891089109,0.9021739130434783,0.7064220183486238
0.8787878787878788,0.6186440677966102,0.7094017094017094,0.7416666666666667,0.6964285714285714,0.6864406779661016
0.6229508196721312,0.5319148936170213,0.6143790849673203,0.7428571428571429,0.6344827586206897,0.5769230769230769
0.78,0.75,0.7802197802197802,0.7521367521367521,0.5802469135802469,0.6756756756756757
0.6,0.6381578947368421,0.6666666666666666,0.7401574803149606,0.6842105263157895,0.6666666666666666
0.7209302325581395,0.7525773195876289,0.7416666666666667,0.7280701754385965,0.6893939393939394,0.6641221374045801
0.5263157894736842,0.9,0.9,0.9459459459459459,1.0,0.7647058823529411
0.48717948717948717,0.9076923076923077,0.8181818181818182,0.8181818181818182,0.7831325301204819,0.578125
0.8032786885245902,0.9101123595505618,0.8723404255319149,0.9651162790697675,0.9506172839506173,0.7894736842105263
0.7777777777777778,0.9117647058823529,0.925,0.9183673469387755,0.8823529411764706,0.673469387755102
0.7111111111111111,0.5050505050505051,0.6516129032258065,0.6057142857142858,0.5838150289017341,0.5185185185185185
0.5714285714285714,0.8604651162790697,0.9180327868852459,0.9298245614035088,0.9782608695652174,0.7575757575757576
