timestamp_ms,timestamp_iso,eda,prv,pulse-rate,sleep-detection,step-counts,missing_data
1712534400000,2024-04-08T00:00:00Z,,,,,,device_not_recording
1712534460000,2024-04-08T00:01:00Z,,,,,,device_not_recording
1712534520000,2024-04-08T00:02:00Z,,,,,,device_not_recording
1712534580000,2024-04-08T00:03:00Z,,,,,,device_not_recording
1712534640000,2024-04-08T00:04:00Z,,,,,,device_not_recording
1712534700000,2024-04-08T00:05:00Z,,,,,,device_not_recording
1712534760000,2024-04-08T00:06:00Z,,,,,,device_not_recording
1712534820000,2024-04-08T00:07:00Z,,,,,,device_not_recording
1712534880000,2024-04-08T00:08:00Z,,,,,,device_not_recording
1712534940000,2024-04-08T00:09:00Z,,,,,,device_not_recording
1712535000000,2024-04-08T00:10:00Z,,,,,,device_not_recording
1712535060000,2024-04-08T00:11:00Z,,,,,,device_not_recording
1712535120000,2024-04-08T00:12:00Z,,,,,,device_not_recording
1712535180000,2024-04-08T00:13:00Z,,,,,,device_not_recording
1712535240000,2024-04-08T00:14:00Z,,,,,,device_not_recording
1712535300000,2024-04-08T00:15:00Z,,,,,,device_not_recording
1712535360000,2024-04-08T00:16:00Z,,,,,,device_not_recording
1712535420000,2024-04-08T00:17:00Z,,,,,,device_not_recording
1712535480000,2024-04-08T00:18:00Z,,,,,,device_not_recording
1712535540000,2024-04-08T00:19:00Z,,,,,,device_not_recording
1712535600000,2024-04-08T00:20:00Z,,,,,,device_not_recording
1712535660000,2024-04-08T00:21:00Z,,,,,,device_not_recording
1712535720000,2024-04-08T00:22:00Z,,,,,,device_not_recording
1712535780000,2024-04-08T00:23:00Z,,,,,,device_not_recording
1712535840000,2024-04-08T00:24:00Z,,,,,,device_not_recording
1712535900000,2024-04-08T00:25:00Z,,,,,,device_not_recording
1712535960000,2024-04-08T00:26:00Z,,,,,,device_not_recording
1712536020000,2024-04-08T00:27:00Z,,,,,,device_not_recording
1712536080000,2024-04-08T00:28:00Z,,,,,,device_not_recording
1712536140000,2024-04-08T00:29:00Z,,,,,,device_not_recording
1712536200000,2024-04-08T00:30:00Z,,,,,,device_not_recording
1712536260000,2024-04-08T00:31:00Z,,,,,,device_not_recording
1712536320000,2024-04-08T00:32:00Z,,,,,,device_not_recording
1712536380000,2024-04-08T00:33:00Z,,,,,,device_not_recording
1712536440000,2024-04-08T00:34:00Z,,,,,,device_not_recording
1712536500000,2024-04-08T00:35:00Z,,,,,,device_not_recording
1712536560000,2024-04-08T00:36:00Z,,,,,,device_not_recording
1712536620000,2024-04-08T00:37:00Z,,,,,,device_not_recording
1712536680000,2024-04-08T00:38:00Z,,,,,,device_not_recording
1712536740000,2024-04-08T00:39:00Z,,,,,,device_not_recording
1712536800000,2024-04-08T00:40:00Z,,,,,,device_not_recording
1712536860000,2024-04-08T00:41:00Z,,,,,,device_not_recording
1712536920000,2024-04-08T00:42:00Z,,,,,,device_not_recording
1712536980000,2024-04-08T00:43:00Z,,,,,,device_not_recording
1712537040000,2024-04-08T00:44:00Z,,,,,,device_not_recording
1712537100000,2024-04-08T00:45:00Z,,,,,,device_not_recording
1712537160000,2024-04-08T00:46:00Z,,,,,,device_not_recording
1712537220000,2024-04-08T00:47:00Z,,,,,,device_not_recording
1712537280000,2024-04-08T00:48:00Z,,,,,,device_not_recording
1712537340000,2024-04-08T00:49:00Z,,,,,,device_not_recording
1712537400000,2024-04-08T00:50:00Z,,,,,,device_not_recording
1712537460000,2024-04-08T00:51:00Z,,,,,,device_not_recording
1712537520000,2024-04-08T00:52:00Z,,,,,,device_not_recording
1712537580000,2024-04-08T00:53:00Z,,,,,,device_not_recording
1712537640000,2024-04-08T00:54:00Z,,,,,,device_not_recording
1712537700000,2024-04-08T00:55:00Z,,,,,,device_not_recording
1712537760000,2024-04-08T00:56:00Z,,,,,,device_not_recording
1712537820000,2024-04-08T00:57:00Z,,,,,,device_not_recording
1712537880000,2024-04-08T00:58:00Z,,,,,,device_not_recording
1712537940000,2024-04-08T00:59:00Z,,,,,,device_not_recording
1712538000000,2024-04-08T01:00:00Z,,,,,,device_not_recording
1712538060000,2024-04-08T01:01:00Z,,,,,,device_not_recording
1712538120000,2024-04-08T01:02:00Z,,,,,,device_not_recording
1712538180000,2024-04-08T01:03:00Z,,,,,,device_not_recording
1712538240000,2024-04-08T01:04:00Z,,,,,,device_not_recording
1712538300000,2024-04-08T01:05:00Z,,,,,,device_not_recording
1712538360000,2024-04-08T01:06:00Z,,,,,,device_not_recording
1712538420000,2024-04-08T01:07:00Z,,,,,,device_not_recording
1712538480000,2024-04-08T01:08:00Z,,,,,,device_not_recording
1712538540000,2024-04-08T01:09:00Z,,,,,,device_not_recording
1712538600000,2024-04-08T01:10:00Z,,,,,,device_not_recording
1712538660000,2024-04-08T01:11:00Z,,,,,,device_not_recording
1712538720000,2024-04-08T01:12:00Z,,,,,,device_not_recording
1712538780000,2024-04-08T01:13:00Z,,,,,,device_not_recording
1712538840000,2024-04-08T01:14:00Z,,,,,,device_not_recording
1712538900000,2024-04-08T01:15:00Z,,,,,,device_not_recording
1712538960000,2024-04-08T01:16:00Z,,,,,,device_not_recording
1712539020000,2024-04-08T01:17:00Z,,,,,,device_not_recording
1712539080000,2024-04-08T01:18:00Z,,,,,,device_not_recording
1712539140000,2024-04-08T01:19:00Z,,,,,,device_not_recording
1712539200000,2024-04-08T01:20:00Z,,,,,,device_not_recording
1712539260000,2024-04-08T01:21:00Z,,,,,,device_not_recording
1712539320000,2024-04-08T01:22:00Z,,,,,,device_not_recording
1712539380000,2024-04-08T01:23:00Z,,,,,,device_not_recording
1712539440000,2024-04-08T01:24:00Z,,,,,,device_not_recording
1712539500000,2024-04-08T01:25:00Z,,,,,,device_not_recording
1712539560000,2024-04-08T01:26:00Z,,,,,,device_not_recording
1712539620000,2024-04-08T01:27:00Z,,,,,,device_not_recording
1712539680000,2024-04-08T01:28:00Z,,,,,,device_not_recording
1712539740000,2024-04-08T01:29:00Z,,,,,,device_not_recording
1712539800000,2024-04-08T01:30:00Z,,,,,,device_not_recording
1712539860000,2024-04-08T01:31:00Z,,,,,,device_not_recording
1712539920000,2024-04-08T01:32:00Z,,,,,,device_not_recording
1712539980000,2024-04-08T01:33:00Z,,,,,,device_not_recording
1712540040000,2024-04-08T01:34:00Z,,,,,,device_not_recording
1712540100000,2024-04-08T01:35:00Z,,,,,,device_not_recording
1712540160000,2024-04-08T01:36:00Z,,,,,,device_not_recording
1712540220000,2024-04-08T01:37:00Z,,,,,,device_not_recording
1712540280000,2024-04-08T01:38:00Z,,,,,,device_not_recording
1712540340000,2024-04-08T01:39:00Z,,,,,,device_not_recording
1712540400000,2024-04-08T01:40:00Z,,,,,,device_not_recording
1712540460000,2024-04-08T01:41:00Z,,,,,,device_not_recording
1712540520000,2024-04-08T01:42:00Z,,,,,,device_not_recording
1712540580000,2024-04-08T01:43:00Z,,,,,,device_not_recording
1712540640000,2024-04-08T01:44:00Z,,,,,,device_not_recording
1712540700000,2024-04-08T01:45:00Z,,,,,,device_not_recording
1712540760000,2024-04-08T01:46:00Z,,,,,,device_not_recording
1712540820000,2024-04-08T01:47:00Z,,,,,,device_not_recording
1712540880000,2024-04-08T01:48:00Z,,,,,,device_not_recording
1712540940000,2024-04-08T01:49:00Z,,,,,,device_not_recording
1712541000000,2024-04-08T01:50:00Z,,,,,,device_not_recording
1712541060000,2024-04-08T01:51:00Z,,,,,,device_not_recording
1712541120000,2024-04-08T01:52:00Z,,,,,,device_not_recording
1712541180000,2024-04-08T01:53:00Z,,,,,,device_not_recording
1712541240000,2024-04-08T01:54:00Z,,,,,,device_not_recording
1712541300000,2024-04-08T01:55:00Z,,,,,,device_not_recording
1712541360000,2024-04-08T01:56:00Z,,,,,,device_not_recording
1712541420000,2024-04-08T01:57:00Z,,,,,,device_not_recording
1712541480000,2024-04-08T01:58:00Z,,,,,,device_not_recording
1712541540000,2024-04-08T01:59:00Z,,,,,,device_not_recording
1712541600000,2024-04-08T02:00:00Z,,,,,,device_not_recording
1712541660000,2024-04-08T02:01:00Z,,,,,,device_not_recording
1712541720000,2024-04-08T02:02:00Z,,,,,,device_not_recording
1712541780000,2024-04-08T02:03:00Z,,,,,,device_not_recording
1712541840000,2024-04-08T02:04:00Z,,,,,,device_not_recording
1712541900000,2024-04-08T02:05:00Z,,,,,,device_not_recording
1712541960000,2024-04-08T02:06:00Z,,,,,,device_not_recording
1712542020000,2024-04-08T02:07:00Z,,,,,,device_not_recording
1712542080000,2024-04-08T02:08:00Z,,,,,,device_not_recording
1712542140000,2024-04-08T02:09:00Z,,,,,,device_not_recording
1712542200000,2024-04-08T02:10:00Z,,,,,,device_not_recording
1712542260000,2024-04-08T02:11:00Z,,,,,,device_not_recording
1712542320000,2024-04-08T02:12:00Z,,,,,,device_not_recording
1712542380000,2024-04-08T02:13:00Z,,,,,,device_not_recording
1712542440000,2024-04-08T02:14:00Z,,,,,,device_not_recording
1712542500000,2024-04-08T02:15:00Z,,,,,,device_not_recording
1712542560000,2024-04-08T02:16:00Z,,,,,,device_not_recording
1712542620000,2024-04-08T02:17:00Z,,,,,,device_not_recording
1712542680000,2024-04-08T02:18:00Z,,,,,,device_not_recording
1712542740000,2024-04-08T02:19:00Z,,,,,,device_not_recording
1712542800000,2024-04-08T02:20:00Z,,,,,,device_not_recording
1712542860000,2024-04-08T02:21:00Z,,,,,,device_not_recording
1712542920000,2024-04-08T02:22:00Z,,,,,,device_not_recording
1712542980000,2024-04-08T02:23:00Z,,,,,,device_not_recording
1712543040000,2024-04-08T02:24:00Z,,,,,,device_not_recording
1712543100000,2024-04-08T02:25:00Z,,,,,,device_not_recording
1712543160000,2024-04-08T02:26:00Z,,,,,,device_not_recording
1712543220000,2024-04-08T02:27:00Z,,,,,,device_not_recording
1712543280000,2024-04-08T02:28:00Z,,,,,,device_not_recording
1712543340000,2024-04-08T02:29:00Z,,,,,,device_not_recording
1712543400000,2024-04-08T02:30:00Z,,,,,,device_not_recording
1712543460000,2024-04-08T02:31:00Z,,,,,,device_not_recording
1712543520000,2024-04-08T02:32:00Z,,,,,,device_not_recording
1712543580000,2024-04-08T02:33:00Z,,,,,,device_not_recording
1712543640000,2024-04-08T02:34:00Z,,,,,,device_not_recording
1712543700000,2024-04-08T02:35:00Z,,,,,,device_not_recording
1712543760000,2024-04-08T02:36:00Z,,,,,,device_not_recording
1712543820000,2024-04-08T02:37:00Z,,,,,,device_not_recording
1712543880000,2024-04-08T02:38:00Z,,,,,,device_not_recording
1712543940000,2024-04-08T02:39:00Z,,,,,,device_not_recording
1712544000000,2024-04-08T02:40:00Z,,,,,,device_not_recording
1712544060000,2024-04-08T02:41:00Z,,,,,,device_not_recording
1712544120000,2024-04-08T02:42:00Z,,,,,,device_not_recording
1712544180000,2024-04-08T02:43:00Z,,,,,,device_not_recording
1712544240000,2024-04-08T02:44:00Z,,,,,,device_not_recording
1712544300000,2024-04-08T02:45:00Z,,,,,,device_not_recording
1712544360000,2024-04-08T02:46:00Z,,,,,,device_not_recording
1712544420000,2024-04-08T02:47:00Z,,,,,,device_not_recording
1712544480000,2024-04-08T02:48:00Z,,,,,,device_not_recording
1712544540000,2024-04-08T02:49:00Z,,,,,,device_not_recording
1712544600000,2024-04-08T02:50:00Z,,,,,,device_not_recording
1712544660000,2024-04-08T02:51:00Z,,,,,,device_not_recording
1712544720000,2024-04-08T02:52:00Z,,,,,,device_not_recording
1712544780000,2024-04-08T02:53:00Z,,,,,,device_not_recording
1712544840000,2024-04-08T02:54:00Z,,,,,,device_not_recording
1712544900000,2024-04-08T02:55:00Z,,,,,,device_not_recording
1712544960000,2024-04-08T02:56:00Z,,,,,,device_not_recording
1712545020000,2024-04-08T02:57:00Z,,,,,,device_not_recording
1712545080000,2024-04-08T02:58:00Z,,,,,,device_not_recording
1712545140000,2024-04-08T02:59:00Z,,,,,,device_not_recording
1712545200000,2024-04-08T03:00:00Z,,,,,,device_not_recording
1712545260000,2024-04-08T03:01:00Z,,,,,,device_not_recording
1712545320000,2024-04-08T03:02:00Z,,,,,,device_not_recording
1712545380000,2024-04-08T03:03:00Z,,,,,,device_not_recording
1712545440000,2024-04-08T03:04:00Z,,,,,,device_not_recording
1712545500000,2024-04-08T03:05:00Z,,,,,,device_not_recording
1712545560000,2024-04-08T03:06:00Z,,,,,,device_not_recording
1712545620000,2024-04-08T03:07:00Z,,,,,,device_not_recording
1712545680000,2024-04-08T03:08:00Z,,,,,,device_not_recording
1712545740000,2024-04-08T03:09:00Z,,,,,,device_not_recording
1712545800000,2024-04-08T03:10:00Z,,,,,,device_not_recording
1712545860000,2024-04-08T03:11:00Z,,,,,,device_not_recording
1712545920000,2024-04-08T03:12:00Z,,,,,,device_not_recording
1712545980000,2024-04-08T03:13:00Z,,,,,,device_not_recording
1712546040000,2024-04-08T03:14:00Z,,,,,,device_not_recording
1712546100000,2024-04-08T03:15:00Z,,,,,,device_not_recording
1712546160000,2024-04-08T03:16:00Z,,,,,,device_not_recording
1712546220000,2024-04-08T03:17:00Z,,,,,,device_not_recording
1712546280000,2024-04-08T03:18:00Z,,,,,,device_not_recording
1712546340000,2024-04-08T03:19:00Z,,,,,,device_not_recording
1712546400000,2024-04-08T03:20:00Z,,,,,,device_not_recording
1712546460000,2024-04-08T03:21:00Z,,,,,,device_not_recording
1712546520000,2024-04-08T03:22:00Z,,,,,,device_not_recording
1712546580000,2024-04-08T03:23:00Z,,,,,,device_not_recording
1712546640000,2024-04-08T03:24:00Z,,,,,,device_not_recording
1712546700000,2024-04-08T03:25:00Z,,,,,,device_not_recording
1712546760000,2024-04-08T03:26:00Z,,,,,,device_not_recording
1712546820000,2024-04-08T03:27:00Z,,,,,,device_not_recording
1712546880000,2024-04-08T03:28:00Z,,,,,,device_not_recording
1712546940000,2024-04-08T03:29:00Z,,,,,,device_not_recording
1712547000000,2024-04-08T03:30:00Z,,,,,,device_not_recording
1712547060000,2024-04-08T03:31:00Z,,,,,,device_not_recording
1712547120000,2024-04-08T03:32:00Z,,,,,,device_not_recording
1712547180000,2024-04-08T03:33:00Z,,,,,,device_not_recording
1712547240000,2024-04-08T03:34:00Z,,,,,,device_not_recording
1712547300000,2024-04-08T03:35:00Z,,,,,,device_not_recording
1712547360000,2024-04-08T03:36:00Z,,,,,,device_not_recording
1712547420000,2024-04-08T03:37:00Z,,,,,,device_not_recording
1712547480000,2024-04-08T03:38:00Z,,,,,,device_not_recording
1712547540000,2024-04-08T03:39:00Z,,,,,,device_not_recording
1712547600000,2024-04-08T03:40:00Z,,,,,,device_not_recording
1712547660000,2024-04-08T03:41:00Z,,,,,,device_not_recording
1712547720000,2024-04-08T03:42:00Z,,,,,,device_not_recording
1712547780000,2024-04-08T03:43:00Z,,,,,,device_not_recording
1712547840000,2024-04-08T03:44:00Z,,,,,,device_not_recording
1712547900000,2024-04-08T03:45:00Z,,,,,,device_not_recording
1712547960000,2024-04-08T03:46:00Z,,,,,,device_not_recording
1712548020000,2024-04-08T03:47:00Z,,,,,,device_not_recording
1712548080000,2024-04-08T03:48:00Z,,,,,,device_not_recording
1712548140000,2024-04-08T03:49:00Z,,,,,,device_not_recording
1712548200000,2024-04-08T03:50:00Z,,,,,,device_not_recording
1712548260000,2024-04-08T03:51:00Z,,,,,,device_not_recording
1712548320000,2024-04-08T03:52:00Z,,,,,,device_not_recording
1712548380000,2024-04-08T03:53:00Z,,,,,,device_not_recording
1712548440000,2024-04-08T03:54:00Z,,,,,,device_not_recording
1712548500000,2024-04-08T03:55:00Z,,,,,,device_not_recording
1712548560000,2024-04-08T03:56:00Z,,,,,,device_not_recording
1712548620000,2024-04-08T03:57:00Z,,,,,,device_not_recording
1712548680000,2024-04-08T03:58:00Z,,,,,,device_not_recording
1712548740000,2024-04-08T03:59:00Z,,,,,,device_not_recording
1712548800000,2024-04-08T04:00:00Z,,,,,,device_not_recording
1712548860000,2024-04-08T04:01:00Z,,,,,,device_not_recording
1712548920000,2024-04-08T04:02:00Z,,,,,,device_not_recording
1712548980000,2024-04-08T04:03:00Z,,,,,,device_not_recording
1712549040000,2024-04-08T04:04:00Z,,,,,,device_not_recording
1712549100000,2024-04-08T04:05:00Z,,,,,,device_not_recording
1712549160000,2024-04-08T04:06:00Z,,,,,,device_not_recording
1712549220000,2024-04-08T04:07:00Z,,,,,,device_not_recording
1712549280000,2024-04-08T04:08:00Z,,,,,,device_not_recording
1712549340000,2024-04-08T04:09:00Z,,,,,,device_not_recording
1712549400000,2024-04-08T04:10:00Z,,,,,,device_not_recording
1712549460000,2024-04-08T04:11:00Z,,,,,,device_not_recording
1712549520000,2024-04-08T04:12:00Z,,,,,,device_not_recording
1712549580000,2024-04-08T04:13:00Z,,,,,,device_not_recording
1712549640000,2024-04-08T04:14:00Z,,,,,,device_not_recording
1712549700000,2024-04-08T04:15:00Z,,,,,,device_not_recording
1712549760000,2024-04-08T04:16:00Z,,,,,,device_not_recording
1712549820000,2024-04-08T04:17:00Z,,,,,,device_not_recording
1712549880000,2024-04-08T04:18:00Z,,,,,,device_not_recording
1712549940000,2024-04-08T04:19:00Z,,,,,,device_not_recording
1712550000000,2024-04-08T04:20:00Z,,,,,,device_not_recording
1712550060000,2024-04-08T04:21:00Z,,,,,,device_not_recording
1712550120000,2024-04-08T04:22:00Z,,,,,,device_not_recording
1712550180000,2024-04-08T04:23:00Z,,,,,,device_not_recording
1712550240000,2024-04-08T04:24:00Z,,,,,,device_not_recording
1712550300000,2024-04-08T04:25:00Z,,,,,,device_not_recording
1712550360000,2024-04-08T04:26:00Z,,,,,,device_not_recording
1712550420000,2024-04-08T04:27:00Z,,,,,,device_not_recording
1712550480000,2024-04-08T04:28:00Z,,,,,,device_not_recording
1712550540000,2024-04-08T04:29:00Z,,,,,,device_not_recording
1712550600000,2024-04-08T04:30:00Z,,,,,,device_not_recording
1712550660000,2024-04-08T04:31:00Z,,,,,,device_not_recording
1712550720000,2024-04-08T04:32:00Z,,,,,,device_not_recording
1712550780000,2024-04-08T04:33:00Z,,,,,,device_not_recording
1712550840000,2024-04-08T04:34:00Z,,,,,,device_not_recording
1712550900000,2024-04-08T04:35:00Z,,,,,,device_not_recording
1712550960000,2024-04-08T04:36:00Z,,,,,,device_not_recording
1712551020000,2024-04-08T04:37:00Z,,,,,,device_not_recording
1712551080000,2024-04-08T04:38:00Z,,,,,,device_not_recording
1712551140000,2024-04-08T04:39:00Z,,,,,,device_not_recording
1712551200000,2024-04-08T04:40:00Z,,,,,,device_not_recording
1712551260000,2024-04-08T04:41:00Z,,,,,,device_not_recording
1712551320000,2024-04-08T04:42:00Z,,,,,,device_not_recording
1712551380000,2024-04-08T04:43:00Z,,,,,,device_not_recording
1712551440000,2024-04-08T04:44:00Z,,,,,,device_not_recording
1712551500000,2024-04-08T04:45:00Z,,,,,,device_not_recording
1712551560000,2024-04-08T04:46:00Z,,,,,,device_not_recording
1712551620000,2024-04-08T04:47:00Z,,,,,,device_not_recording
1712551680000,2024-04-08T04:48:00Z,,,,,,device_not_recording
1712551740000,2024-04-08T04:49:00Z,,,,,,device_not_recording
1712551800000,2024-04-08T04:50:00Z,,,,,,device_not_recording
1712551860000,2024-04-08T04:51:00Z,,,,,,device_not_recording
1712551920000,2024-04-08T04:52:00Z,,,,,,device_not_recording
1712551980000,2024-04-08T04:53:00Z,,,,,,device_not_recording
1712552040000,2024-04-08T04:54:00Z,,,,,,device_not_recording
1712552100000,2024-04-08T04:55:00Z,,,,,,device_not_recording
1712552160000,2024-04-08T04:56:00Z,,,,,,device_not_recording
1712552220000,2024-04-08T04:57:00Z,,,,,,device_not_recording
1712552280000,2024-04-08T04:58:00Z,,,,,,device_not_recording
1712552340000,2024-04-08T04:59:00Z,,,,,,device_not_recording
1712552400000,2024-04-08T05:00:00Z,,,,,,device_not_recording
1712552460000,2024-04-08T05:01:00Z,,,,,,device_not_recording
1712552520000,2024-04-08T05:02:00Z,,,,,,device_not_recording
1712552580000,2024-04-08T05:03:00Z,,,,,,device_not_recording
1712552640000,2024-04-08T05:04:00Z,,,,,,device_not_recording
1712552700000,2024-04-08T05:05:00Z,,,,,,device_not_recording
1712552760000,2024-04-08T05:06:00Z,,,,,,device_not_recording
1712552820000,2024-04-08T05:07:00Z,,,,,,device_not_recording
1712552880000,2024-04-08T05:08:00Z,,,,,,device_not_recording
1712552940000,2024-04-08T05:09:00Z,,,,,,device_not_recording
1712553000000,2024-04-08T05:10:00Z,,,,,,device_not_recording
1712553060000,2024-04-08T05:11:00Z,,,,,,device_not_recording
1712553120000,2024-04-08T05:12:00Z,,,,,,device_not_recording
1712553180000,2024-04-08T05:13:00Z,,,,,,device_not_recording
1712553240000,2024-04-08T05:14:00Z,,,,,,device_not_recording
1712553300000,2024-04-08T05:15:00Z,,,,,,device_not_recording
1712553360000,2024-04-08T05:16:00Z,,,,,,device_not_recording
1712553420000,2024-04-08T05:17:00Z,,,,,,device_not_recording
1712553480000,2024-04-08T05:18:00Z,,,,,,device_not_recording
1712553540000,2024-04-08T05:19:00Z,,,,,,device_not_recording
1712553600000,2024-04-08T05:20:00Z,,,,,,device_not_recording
