Trajectories
100
,,s24:LKNM,,,s24:RKNM,,,s24:LMED,,,s24:RMED,,,s24:LASI,,,s24:RASI,,,s24:LPSI,,,s24:RPSI,,,s24:LTHI,,,s24:LKNE,,,s24:LTIB,,,s24:LANK,,,s24:LHEE,,,s24:LTOE,,,s24:RTHI,,,s24:RKNE,,,s24:RTIB,,,s24:RANK,,,s24:RHEE,,,s24:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0,-692.774780,225.186493,508.534607,-704.149597,335.155487,511.977600,-681.321594,194.822586,140.041153,-675.394043,367.944946,131.139786,-787.069092,156.204758,1014.098022,-785.486389,410.729034,1012.824646,-601.181274,238.858276,1041.188110,-599.344238,329.319275,1037.395996,-723.332825,88.495171,729.216248,-702.573242,97.894432,518.295288,-688.041016,78.378853,376.338409,-667.037109,107.837608,128.464111,-588.888184,153.412933,77.476845,-846.243408,140.748352,82.553665,-719.431946,474.499207,750.122620,-716.633545,460.721680,521.453491,-660.556885,484.540070,359.714752,-659.423157,458.091980,120.767433,-579.716125,412.877716,80.632507,-837.560120,421.478851,80.429512
11,0,-692.782776,225.203842,508.540924,-704.111328,335.133636,512.006226,-681.304199,194.801056,140.018951,-675.378723,367.954437,131.136475,-787.045776,156.183563,1014.107727,-785.498291,410.705750,1012.824158,-601.181274,238.854889,1041.191040,-599.353760,329.326630,1037.401855,-723.340942,88.502045,729.232544,-702.579407,97.907379,518.286377,-688.044861,78.402184,376.340424,-667.043213,107.835930,128.470932,-588.882141,153.410568,77.482513,-846.243530,140.755692,82.547905,-719.460571,474.499451,750.122742,-716.578674,460.625336,521.449951,-660.565979,484.542023,359.695709,-659.425232,458.090088,120.755928,-579.712952,412.897491,80.635460,-837.557312,421.492249,80.434998
12,0,-692.752930,225.194275,508.532928,-704.077393,335.134674,511.983704,-681.319824,194.816284,140.035004,-675.373901,367.955078,131.143295,-787.044678,156.162567,1014.113403,-785.498169,410.672943,1012.800598,-601.195129,238.859894,1041.181396,-599.358704,329.328491,1037.396118,-723.340332,88.503792,729.206421,-702.541077,97.908783,518.290344,-688.027710,78.387352,376.348511,-667.026489,107.833778,128.473450,-588.882751,153.409653,77.467888,-846.235168,140.756943,82.556107,-719.474792,474.490387,750.113770,-716.618652,460.819672,521.423706,-660.540649,484.535004,359.694397,-659.403564,458.087769,120.752266,-579.724121,412.882446,80.629692,-837.551941,421.503540,80.422874
13,0,-692.711426,225.181595,508.530151,-704.045898,335.149933,511.974701,-681.295227,194.808197,140.025345,-675.384827,367.965820,131.139420,-787.062317,156.148499,1014.103394,-785.514404,410.638885,1012.804382,-601.199707,238.849899,1041.190674,-599.364807,329.338013,1037.408081,-723.343384,88.516159,729.217407,-702.509766,97.912628,518.291504,-687.988953,78.393997,376.331818,-667.024292,107.841293,128.481400,-588.890015,153.416550,77.469452,-846.237305,140.771744,82.562042,-719.473572,474.474396,750.119080,-716.543396,460.625458,521.448792,-660.508545,484.528381,359.697205,-659.397095,458.091553,120.756805,-579.712463,412.903015,80.618767,-837.547119,421.501190,80.435791
14,0,-692.666443,225.175339,508.545563,-704.032104,335.139069,511.964325,-681.299011,194.798279,140.049301,-675.404053,367.986725,131.129272,-787.076172,156.151688,1014.087646,-785.538940,410.643433,1012.809631,-601.218201,238.846954,1041.195435,-599.388977,329.329254,1037.423828,-723.308838,88.499710,729.224426,-702.462219,97.894073,518.305786,-687.940735,78.375809,376.343140,-667.009399,107.827980,128.480576,-588.886902,153.408890,77.478897,-846.244507,140.769409,82.573463,-719.481567,474.474762,750.130188,-716.614075,460.736115,521.471863,-660.528320,484.537750,359.709412,-659.400513,458.098358,120.753014,-579.711365,412.893280,80.617157,-837.543457,421.493042,80.445717
15,0,-692.599243,225.168549,508.559998,-704.046692,335.131958,511.974030,-681.284546,194.788803,140.052567,-675.344971,367.955200,131.125687,-787.107300,156.125809,1014.060364,-785.513794,410.608490,1012.792114,-601.243469,238.823563,1041.218750,-599.382385,329.330505,1037.434082,-723.283630,88.490234,729.233826,-702.408997,97.888580,518.312378,-687.892456,78.358047,376.343231,-666.989258,107.817673,128.473007,-588.867432,153.410187,77.471634,-846.218445,140.749878,82.582458,-719.475159,474.468018,750.121704,-716.566589,460.578491,521.452271,-660.539429,484.520447,359.704224,-659.390686,458.095398,120.766182,-579.712402,412.902130,80.629402,-837.541016,421.480560,80.449020
16,0,-692.552185,225.147842,508.537903,-704.083557,335.128906,511.973022,-681.269836,194.758484,140.045807,-675.391479,367.965820,131.128189,-787.138611,156.124619,1014.072205,-785.511230,410.638275,1012.792114,-601.243408,238.802261,1041.251709,-599.399475,329.314911,1037.452637,-723.229553,88.467934,729.221741,-702.362488,97.856186,518.310852,-687.837891,78.345741,376.341278,-666.975891,107.800560,128.464935,-588.877380,153.404129,77.448471,-846.217224,140.746780,82.590919,-719.464233,474.480927,750.099915,-716.652771,460.601562,521.459412,-660.575195,484.551208,359.694000,-659.399231,458.098694,120.758278,-579.722839,412.898438,80.630264,-837.545471,421.483704,80.435654
17,0,-692.517212,225.130280,508.531860,-704.110718,335.116089,511.977264,-681.259949,194.769501,140.050949,-675.283508,367.889923,131.141052,-787.123657,156.145645,1014.039307,-785.510315,410.619263,1012.781372,-601.243652,238.800186,1041.262939,-599.405884,329.296021,1037.473022,-723.239380,88.461006,729.227356,-702.350647,97.849823,518.314514,-687.820984,78.327049,376.344299,-666.968811,107.802353,128.467300,-588.855530,153.412003,77.450317,-846.217468,140.749161,82.578850,-719.493713,474.485687,750.104919,-716.685181,460.753876,521.435059,-660.596802,484.548553,359.693054,-659.418945,458.088074,120.756699,-579.697449,412.891296,80.639511,-837.563477,421.496399,80.427368
18,0,-692.504700,225.134995,508.540497,-704.125244,335.096130,511.990906,-681.259033,194.769867,140.055389,-675.383667,367.950043,131.157822,-787.142090,156.128510,1014.054993,-785.505249,410.606934,1012.771851,-601.260559,238.801651,1041.272949,-599.403320,329.291779,1037.479980,-723.226379,88.442345,729.237732,-702.353394,97.844894,518.319885,-687.843323,78.311203,376.358002,-666.977661,107.799072,128.476395,-588.877930,153.404495,77.455086,-846.206482,140.741150,82.583832,-719.489929,474.485626,750.112122,-716.691101,460.746216,521.440979,-660.624634,484.544800,359.692688,-659.411865,458.091522,120.759712,-579.734802,412.885651,80.626930,-837.554871,421.496124,80.426086
19,0,-692.523132,225.141815,508.566986,-704.183960,335.123871,511.967834,-681.273682,194.761551,140.073227,-675.300903,367.861542,131.177094,-787.106995,156.148819,1014.033569,-785.514404,410.602509,1012.782471,-601.244263,238.786011,1041.279541,-599.389343,329.306946,1037.474121,-723.197388,88.436684,729.227112,-702.350098,97.850899,518.307190,-687.824097,78.334488,376.329773,-666.975159,107.798721,128.474442,-588.879944,153.405502,77.454391,-846.214050,140.742111,82.592690,-719.522156,474.492859,750.121948,-716.721191,460.621796,521.460205,-660.608032,484.540222,359.695770,-659.406372,458.091888,120.770134,-579.726257,412.893921,80.631752,-837.544922,421.492432,80.424149
20,0,-692.525269,225.153214,508.554871,-704.151917,335.138153,511.964569,-681.265259,194.773483,140.042404,-675.268677,367.857635,131.165741,-787.114441,156.114471,1014.056946,-785.529602,410.627136,1012.771362,-601.247620,238.815430,1041.278198,-599.397766,329.328369,1037.468628,-723.238037,88.454262,729.220459,-702.364990,97.844780,518.307434,-687.858521,78.337952,376.342133,-666.992310,107.804192,128.468658,-588.878052,153.398911,77.446815,-846.214966,140.749893,82.579651,-719.520691,474.498871,750.103821,-716.682678,460.627411,521.448486,-660.605164,484.545074,359.685760,-659.407288,458.094543,120.752281,-579.727600,412.896423,80.636360,-837.557861,421.488831,80.417435
21,0,-692.542480,225.168854,508.543610,-704.107300,335.152893,511.948456,-681.272644,194.780304,140.031189,-675.262085,367.839294,131.176559,-787.103394,156.124588,1014.035217,-785.523071,410.609131,1012.741943,-601.233521,238.828430,1041.279419,-599.403015,329.337585,1037.467773,-723.224182,88.476830,729.224854,-702.364746,97.865883,518.310730,-687.863647,78.333084,376.348907,-666.993835,107.812874,128.476639,-588.865723,153.410904,77.451889,-846.220154,140.751114,82.555931,-719.515991,474.509827,750.084717,-716.603394,460.641327,521.408203,-660.585083,484.548737,359.669373,-659.410889,458.100525,120.741882,-579.731628,412.880829,80.619904,-837.551331,421.496674,80.411606
22,0,-692.537476,225.170013,508.552185,-704.081238,335.150574,511.937378,-681.292908,194.805038,140.037979,-675.295410,367.915771,131.140381,-787.100708,156.121353,1014.043335,-785.507568,410.577271,1012.722961,-601.219788,238.842072,1041.282959,-599.385254,329.363312,1037.473145,-723.180664,88.483887,729.221619,-702.373596,97.879723,518.314819,-687.884094,78.346031,376.356232,-667.009155,107.821747,128.478775,-588.888123,153.415543,77.451286,-846.227783,140.762848,82.560890,-719.499695,474.514435,750.075195,-716.663086,460.768066,521.414246,-660.574036,484.565704,359.672760,-659.405334,458.099396,120.750397,-579.716553,412.888153,80.618080,-837.544800,421.497772,80.419792
23,0,-692.494690,225.160446,508.569824,-704.039429,335.147095,511.898926,-681.274475,194.791229,140.048981,-675.227417,367.852325,131.145905,-787.099304,156.115768,1014.024353,-785.542114,410.611115,1012.735229,-601.212585,238.852081,1041.275635,-599.371277,329.374023,1037.473022,-723.196045,88.504204,729.200012,-702.320129,97.876587,518.306763,-687.834961,78.356552,376.347504,-667.001160,107.828453,128.464249,-588.865906,153.411942,77.470512,-846.237793,140.763885,82.574760,-719.474670,474.528748,750.084656,-716.621643,460.716034,521.427673,-660.547180,484.562958,359.673462,-659.390808,458.093842,120.750175,-579.703857,412.893829,80.623779,-837.541748,421.484222,80.442703
24,0,-692.441589,225.151154,508.575378,-704.046875,335.153656,511.892090,-681.275452,194.774765,140.039764,-675.263306,367.837616,131.159393,-787.138611,156.106140,1014.026855,-785.502930,410.575134,1012.708557,-601.216125,238.869598,1041.259888,-599.366638,329.373993,1037.475586,-723.142822,88.501076,729.213501,-702.259460,97.845612,518.315125,-687.758118,78.316010,376.378235,-666.998535,107.830940,128.454208,-588.870728,153.412430,77.457611,-846.233215,140.765167,82.561386,-719.447632,474.524811,750.080139,-716.552368,460.628754,521.425171,-660.541443,484.564423,359.661835,-659.395142,458.098236,120.741814,-579.725159,412.889465,80.611450,-837.543945,421.484344,80.428375
25,0,-692.378540,225.137817,508.572052,-704.028809,335.129181,511.936737,-681.271118,194.763245,140.034714,-675.313171,367.915009,131.132339,-787.133972,156.135544,1014.004700,-785.505005,410.631561,1012.711426,-601.198730,238.839508,1041.290649,-599.350220,329.360535,1037.485229,-723.081665,88.474136,729.215393,-702.188965,97.844414,518.316284,-687.671448,78.323189,376.378235,-666.981445,107.828079,128.459229,-588.872314,153.407791,77.448174,-846.210693,140.768005,82.571747,-719.423462,474.516663,750.046997,-716.589783,460.790131,521.376282,-660.549255,484.552979,359.673523,-659.399475,458.092957,120.737015,-579.719849,412.889465,80.629112,-837.539368,421.495697,80.422729
26,0,-692.301880,225.134277,508.572266,-704.086060,335.175354,511.929321,-681.247681,194.766617,140.048904,-675.221863,367.839691,131.158401,-787.132019,156.166458,1014.001343,-785.467224,410.629486,1012.729065,-601.197510,238.827682,1041.293945,-599.335632,329.346985,1037.497314,-723.063782,88.471642,729.216309,-702.128784,97.822716,518.334106,-687.616455,78.298973,376.379486,-666.965759,107.813148,128.459610,-588.864502,153.395370,77.439209,-846.208557,140.745895,82.602386,-719.398376,474.510712,750.065552,-716.603333,460.766571,521.413635,-660.536987,484.545898,359.666046,-659.408020,458.092224,120.740845,-579.718750,412.890106,80.612892,-837.546997,421.492950,80.427505
27,0,-692.223328,225.115448,508.594330,-704.074219,335.140411,511.945496,-681.236877,194.772507,140.063232,-675.256531,367.825897,131.156631,-787.120422,156.222336,1013.972168,-785.439331,410.651947,1012.729858,-601.192505,238.810120,1041.314941,-599.312256,329.323364,1037.513428,-723.038269,88.477287,729.225281,-702.069519,97.819893,518.335083,-687.561646,78.305489,376.373810,-666.945984,107.822639,128.441101,-588.853210,153.402039,77.442757,-846.203430,140.747726,82.621002,-719.364929,474.503876,750.093506,-716.614197,460.791962,521.438782,-660.548462,484.535126,359.692474,-659.410461,458.093628,120.763847,-579.705566,412.894043,80.627518,-837.537842,421.497498,80.432823
28,0,-692.215759,225.101379,508.598389,-704.078308,335.158752,511.968658,-681.242859,194.747437,140.063339,-675.295959,367.882141,131.146378,-787.118591,156.234161,1013.963196,-785.420837,410.665527,1012.736206,-601.173157,238.801147,1041.344360,-599.302856,329.307434,1037.540039,-723.001892,88.461105,729.240051,-702.054504,97.810776,518.336487,-687.552307,78.276932,376.384888,-666.945923,107.800697,128.460846,-588.862671,153.400604,77.443298,-846.190735,140.730911,82.628105,-719.336548,474.520020,750.093201,-716.610779,460.813416,521.427612,-660.555847,484.553772,359.693298,-659.409302,458.089417,120.761566,-579.713684,412.880768,80.640320,-837.544556,421.494720,80.432732
29,0,-692.220642,225.109421,508.589386,-704.022095,335.157288,511.983276,-681.247620,194.759308,140.059341,-675.198059,367.843628,131.140488,-787.435608,155.937149,1014.210815,-785.423218,410.698120,1012.738586,-601.150024,238.800613,1041.360107,-599.284607,329.313324,1037.562744,-722.971313,88.482574,729.257263,-702.045410,97.807571,518.344116,-687.547485,78.266975,376.398346,-666.934937,107.792732,128.469711,-588.865784,153.401932,77.438400,-846.182739,140.720825,82.626808,-719.282349,474.543365,750.093628,-716.490906,460.678070,521.436462,-660.521667,484.557159,359.686523,-659.404175,458.101013,120.758759,-579.711731,412.886932,80.642189,-837.555176,421.501526,80.441147
30,0,-692.231812,225.132050,508.585022,-703.984863,335.178772,511.991608,-681.233521,194.763931,140.046844,-675.283020,367.868317,131.188278,-787.078491,156.214020,1013.982422,-785.412781,410.700439,1012.739807,-601.157104,238.805328,1041.374268,-599.284546,329.312653,1037.582397,-722.955505,88.480522,729.240356,-702.055176,97.812805,518.344910,-687.567932,78.275429,376.400818,-666.951904,107.795586,128.459579,-588.861389,153.414734,77.434303,-846.188049,140.734116,82.605583,-719.255249,474.566559,750.094177,-716.450989,460.650055,521.446960,-660.466980,484.567017,359.678711,-659.386536,458.103577,120.761925,-579.713562,412.877808,80.619949,-837.543640,421.498505,80.431648
31,0,-692.237915,225.127899,508.601532,-703.920410,335.174164,511.994049,-681.256165,194.764511,140.060638,-675.230042,367.864075,131.166107,-787.411987,155.926682,1014.220459,-785.423584,410.698883,1012.748718,-601.125488,238.818390,1041.386108,-599.285156,329.354980,1037.576172,-722.946228,88.491241,729.261780,-702.063049,97.841248,518.345032,-687.582153,78.319931,376.381042,-666.963867,107.812309,128.458939,-588.863403,153.409119,77.448204,-846.203857,140.738861,82.602020,-719.245422,474.576843,750.102173,-716.400696,460.702576,521.463989,-660.414368,484.565216,359.698120,-659.389282,458.102631,120.748741,-579.704285,412.892365,80.630188,-837.551147,421.509674,80.436668
32,0,-692.212646,225.132126,508.617523,-703.869568,335.193054,511.983704,-681.249756,194.778259,140.051208,-675.197998,367.852142,131.171356,-787.418457,155.908142,1014.245728,-785.393188,410.648712,1012.737610,-601.124268,238.835159,1041.396606,-599.287231,329.365204,1037.595581,-722.962708,88.512665,729.250305,-702.054565,97.839386,518.340881,-687.570068,78.299416,376.383759,-666.970581,107.801575,128.456558,-588.863525,153.410400,77.450974,-846.197998,140.729141,82.616089,-719.208862,474.583130,750.115845,-716.398865,460.736542,521.459717,-660.362000,484.569611,359.712799,-659.373657,458.107239,120.761429,-579.717712,412.869781,80.632538,-837.551514,421.492828,80.461533
33,0,-692.206299,225.151917,508.614288,-703.841309,335.208099,511.995850,-681.241394,194.776764,140.048965,-675.216553,367.843262,131.184265,-787.385559,155.893753,1014.229553,-785.361572,410.619720,1012.722839,-601.111572,238.830475,1041.386841,-599.269653,329.377228,1037.590332,-722.921143,88.496872,729.242310,-702.037842,97.831627,518.349365,-687.550598,78.313240,376.394775,-666.961121,107.803772,128.460922,-588.850647,153.410385,77.450241,-846.201355,140.741531,82.607826,-719.185303,474.571808,750.110474,-716.327209,460.670288,521.458374,-660.344910,484.574829,359.694336,-659.380859,458.106201,120.752319,-579.701050,412.899414,80.623337,-837.536072,421.507812,80.454926
34,0,-692.184021,225.146011,508.611511,-703.807129,335.188385,511.989288,-681.249268,194.768890,140.049637,-675.201233,367.826630,131.191132,-787.029419,156.170303,1013.996582,-785.343079,410.637207,1012.724731,-601.103638,238.831955,1041.369751,-599.254272,329.369690,1037.590820,-722.938965,88.510277,729.241699,-702.025024,97.835548,518.344299,-687.552551,78.301544,376.383881,-666.972656,107.803909,128.454010,-588.869934,153.403717,77.442802,-846.188416,140.746048,82.600731,-719.167664,474.560272,750.098206,-716.307251,460.736115,521.454285,-660.334351,484.581909,359.686401,-659.373230,458.112183,120.740204,-579.724548,412.889343,80.613541,-837.545288,421.517395,80.443718
35,0,-692.169312,225.143112,508.599213,-703.843445,335.181793,511.986664,-681.242981,194.771942,140.048431,-675.169739,367.831970,131.165314,-787.386536,155.882919,1014.248108,-785.327942,410.672943,1012.745239,-601.085205,238.809845,1041.364990,-599.216675,329.323303,1037.600464,-722.908508,88.496941,729.240356,-701.992493,97.819107,518.342468,-687.533264,78.294693,376.388641,-666.946777,107.798325,128.454803,-588.859924,153.409195,77.438850,-846.179077,140.740326,82.611504,-719.117371,474.576385,750.091431,-716.277100,460.737091,521.453735,-660.328796,484.577850,359.686249,-659.370178,458.103699,120.741905,-579.713623,412.878448,80.621147,-837.548523,421.499054,80.455315
36,0,-692.141968,225.135345,508.600830,-703.870178,335.200134,511.972900,-681.242615,194.760208,140.061371,-675.350403,367.914032,131.219376,-786.997925,156.192062,1013.982544,-785.281799,410.647858,1012.746948,-601.074158,238.777954,1041.374146,-599.184570,329.316772,1037.592651,-722.909607,88.466827,729.230896,-701.985596,97.810272,518.342896,-687.519836,78.284019,376.387360,-666.945190,107.800804,128.450043,-588.865417,153.401443,77.437294,-846.182068,140.735413,82.628799,-719.105042,474.573914,750.109985,-716.314514,460.734894,521.463196,-660.340088,484.591522,359.698273,-659.367981,458.100800,120.758095,-579.723450,412.892609,80.615463,-837.536438,421.508789,80.460938
37,0,-692.128906,225.111221,508.587433,-703.890808,335.182739,511.969574,-681.236755,194.751007,140.068161,-675.262512,367.863831,131.210587,-787.351135,155.919296,1014.205566,-785.252258,410.678253,1012.755127,-601.055298,238.770782,1041.367310,-599.142212,329.270416,1037.589966,-722.891235,88.430275,729.233459,-701.991577,97.803337,518.322815,-687.509216,78.276314,376.380371,-666.943298,107.795982,128.447205,-588.863403,153.390335,77.428802,-846.184204,140.733856,82.610954,-719.080750,474.547241,750.109680,-716.318848,460.759460,521.440552,-660.349243,484.561401,359.692871,-659.359985,458.103363,120.745049,-579.710388,412.876465,80.617111,-837.538391,421.515259,80.452957
38,0,-692.135864,225.101944,508.574249,-703.912476,335.172546,511.967651,-681.224670,194.724411,140.043274,-675.229980,367.835541,131.186447,-787.326843,155.914627,1014.210327,-785.221863,410.670593,1012.749695,-601.036316,238.737289,1041.360962,-599.116394,329.252594,1037.576294,-722.912354,88.418785,729.241211,-702.000183,97.787689,518.341248,-687.521484,78.249161,376.374420,-666.937439,107.777962,128.433411,-588.857178,153.402145,77.433029,-846.196716,140.723465,82.613487,-719.081787,474.549591,750.115540,-716.332031,460.529205,521.454712,-660.369873,484.547638,359.688477,-659.380310,458.102844,120.744751,-579.701782,412.871277,80.628319,-837.541748,421.491638,80.436150
39,0,-692.175232,225.097900,508.561249,-703.887573,335.163635,511.991608,-681.244873,194.742905,140.050980,-675.231323,367.855194,131.185349,-787.283569,155.912231,1014.217590,-785.177307,410.690277,1012.752197,-600.994995,238.731552,1041.341187,-599.072632,329.251160,1037.551636,-722.885620,88.439789,729.234253,-702.013489,97.808678,518.323669,-687.544312,78.265327,376.358459,-666.946716,107.786446,128.440598,-588.861328,153.400955,77.427666,-846.189331,140.735229,82.613480,-719.082397,474.547668,750.096313,-716.378967,460.588928,521.460205,-660.413025,484.556030,359.676117,-659.377930,458.101135,120.746162,-579.698242,412.900299,80.628059,-837.537720,421.495392,80.431366
