,time (ns),deg test,FPA manual (deg),FPA prop (deg),absolute error (deg),RHEE manual x-,RHEE manual y-,RHEE proprio x-,RHEE proprio y-,RTOE manual x-,RTOE manual y-,RTOE proprio x-,RTOE proprio y-
0,1716824914570966800,-5,-8.548151977340053,-11.522390159805722,2.974238182465669,60.54445953192852,342.3456580784626,60.80604446373669,342.50103193758207,-140.83779840687245,312.07583226538094,-139.74881823504617,301.61606014461125
1,1716824926644377000,10,5.433493974919665,2.669568372875334,2.7639256020443312,61.70675985654477,345.4183997466097,60.55142108800921,341.903719018361,-140.97756092160708,364.6972595787474,-142.44210011815937,351.36859701494154
2,1716824939751804900,-10,-12.510341260576963,-11.369243833693423,1.1410974268835403,60.30524839438115,340.4651421567956,60.86875872478389,342.3274896706328,-138.50527978038943,296.35226095135084,-139.62991882397463,302.0118553858073
3,1716824955046265900,-15,-17.916618368326397,-19.22280328396881,1.3061849156424117,60.36652101677683,339.80117941832594,60.54875758668279,340.77230205640046,-133.88561094865153,276.9972248267336,-132.75409139436633,273.37085337556323
4,1716824968915914700,5,0.8973934587365242,0.46546156001222877,0.43193189872429544,60.81532612901064,343.8881443545747,60.61501296015913,342.4147767568108,-142.6890464401685,347.0757862557772,-142.8975220374103,344.0681157423064
5,1716824985085925800,15,10.798165245642226,8.766174107484787,2.031991138157439,62.107456330052116,346.04160361916024,61.15848085935052,341.9057529652766,-137.46727751568167,384.1058968021913,-139.83547438959604,372.8997670474798
6,1716824999505213000,15,10.99821610142223,15.00634606599184,4.00812996456961,62.21310143167773,344.9634592480105,61.60247121476661,342.6329367448037,-137.51087581444867,383.7794143858919,-134.66974326899103,395.2472186589783
7,1716825015495892900,-15,-16.70044220121234,-14.930802181183102,1.7696400200292377,60.357431247670576,339.36378625086377,59.52576257347401,340.36488082751845,-134.9736304614313,280.76001606944834,-136.9002328224255,287.98687369351114
8,1716825029123321800,10,6.00378312184299,4.922975778284549,1.0808073435584413,60.376509724648194,343.5840701994815,60.33152118039693,342.5664016895439,-141.3917212574498,364.8042354208787,-141.91362360999298,359.9866266348737
9,1716825041001011400,-5,-8.186023551555095,-9.193045666268251,1.0070221147131555,59.83750031842227,341.5911762405482,59.934991702347894,341.82563926760184,-141.6020493579088,312.6134504746971,-141.29878866866002,309.25794401911116
10,1716825054553313500,5,1.0204870530463712,3.6111385140589607,2.5906514610125893,60.37823549600182,343.5160920239495,59.81460203198859,341.551004985305,-142.94917446610594,347.13791085102287,-142.7616278744244,354.3355590273479
11,1716825068367150800,-10,-13.061940676759027,-11.440695402551542,1.6212452742074852,59.79151817729726,340.31968351729,60.05523591505908,341.83257963347165,-138.69822413081414,294.26864098667414,-140.09250440523311,301.3277564613091
12,1716825081718451900,10,5.732816418523382,6.408455789906089,0.6756393713827071,60.495910172283054,344.36647302038153,60.36319638730644,343.0856606024254,-141.4360990261352,364.6387834973181,-141.40593776967143,365.74784772239525
13,1716825093400065300,-5,-8.341050851921866,-8.723225069610269,0.3821742176884033,59.79440927762669,341.80675730018737,59.87501932664643,341.9973100159161,-141.68692472505813,312.26636592730586,-141.53597799432757,311.09353684911287
14,1716825108193290800,15,11.707218980507312,11.671594473621084,0.035624506886227536,60.9938179157876,343.9335977940623,60.71143053110775,343.3391441010506,-137.62614867222769,385.09191453298826,-137.91941907578234,384.37092766076887
15,1716825122299971200,-15,-16.75910232336246,-14.705867833436344,2.0532344899261155,60.02420128312353,339.4226892276755,59.67832493392876,340.99966812290745,-135.11299251772488,280.6592497171079,-137.41220679525603,289.27236063512595
16,1716825136856865100,5,1.7576976656813488,4.351373970534246,2.593676304852897,60.29821165274045,343.34138148922614,60.01763112515874,342.09517181370654,-142.968093721737,349.5790631572386,-142.45813542269218,357.501988808378
17,1716825151421732600,-10,-12.717840562800617,-12.62723733373282,0.09060322906779739,59.717329279923035,340.36855638004755,59.848536300598774,341.50878031886623,-138.93314188499676,295.53573813910776,-139.2914080859891,296.8963210296287
